t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad
1.9485,1.9450,3.4,0,-338.0,-582.2,1.3607,-330.4,-569.0,1.3419,-45.4,-194.8,-0.0000,-23.0,-157.2,-0.0752,-158.6,-10.3,0,0.0,0.0,0.0000
1.9566,1.9530,3.6,0,-338.4,-585.0,1.3577,-330.8,-570.5,1.3419,-45.4,-194.8,0.0000,-23.1,-153.6,-0.0635,-155.0,-9.9,0,0.0,0.0,0.0000
1.9645,1.9620,2.6,0,-338.5,-586.9,1.3550,-331.2,-572.3,1.3419,-45.4,-194.8,-0.0000,-23.8,-152.5,-0.0526,-154.1,-9.4,0,0.0,0.0,0.0000
1.9720,1.9706,1.4,0,-337.9,-589.2,1.3610,-331.6,-574.0,1.3419,-45.4,-194.8,-0.0000,-26.7,-150.0,-0.0764,-152.3,-5.1,0,0.0,0.0,0.0000
1.9799,1.9787,1.2,0,-338.3,-591.5,1.3667,-331.9,-575.5,1.3419,-45.4,-194.8,-0.0000,-26.6,-147.5,-0.0994,-149.8,-3.9,0,0.0,0.0,0.0000
1.9889,1.9874,1.5,0,-338.2,-592.9,1.3720,-332.3,-577.2,1.3419,-45.4,-194.8,-0.0000,-28.1,-148.6,-0.1206,-151.2,-1.8,0,0.0,0.0,0.0000
1.9959,1.9958,0.1,0,-338.0,-595.7,1.3753,-332.7,-578.9,1.3419,-45.4,-194.8,0.0000,-29.6,-144.5,-0.1336,-147.4,0.9,0,0.0,0.0,0.0000
2.0041,2.0039,0.1,0,-338.1,-597.9,1.3755,-333.1,-580.5,1.3419,-45.4,-194.8,0.0000,-30.4,-142.4,-0.1346,-145.6,2.2,0,0.0,0.0,0.0000
2.0129,2.0128,0.1,0,-338.1,-599.5,1.3781,-333.5,-582.2,1.3419,-45.4,-194.8,0.0000,-31.5,-142.8,-0.1450,-146.2,3.5,0,0.0,0.0,0.0000
2.0205,2.0128,7.8,0,-338.1,-599.5,1.3781,-333.5,-582.2,1.3419,-45.4,-194.8,0.0000,-32.5,-147.3,-0.1450,-150.8,3.7,0,0.0,0.0,0.0000
2.0282,2.0208,7.5,0,-337.8,-601.3,1.3804,-333.9,-583.7,1.3419,-45.4,-194.8,-0.0000,-34.5,-146.5,-0.1543,-150.4,6.2,0,0.0,0.0,0.0000
2.0370,2.0292,7.8,0,-337.6,-603.5,1.3846,-334.2,-585.4,1.3419,-45.4,-194.8,0.0000,-36.3,-145.0,-0.1711,-149.2,8.9,0,0.0,0.0,0.0000
2.0448,2.0399,4.9,0,-337.3,-605.4,1.3781,-334.7,-587.5,1.3419,-45.4,-194.8,-0.0000,-38.3,-143.8,-0.1448,-148.5,10.1,0,0.0,0.0,0.0000
2.0518,2.0463,5.5,0,-338.1,-606.7,1.3886,-335.0,-588.7,1.3419,-45.4,-194.8,-0.0000,-37.0,-144.0,-0.1869,-148.4,10.3,0,0.0,0.0,0.0000
2.0602,2.0547,5.6,0,-338.1,-608.6,1.3761,-335.4,-590.3,1.3419,-45.4,-194.8,-0.0000,-38.1,-143.2,-0.1368,-147.9,9.6,0,0.0,0.0,0.0000
2.0682,2.0636,4.6,0,-336.9,-610.5,1.3804,-335.8,-592.1,1.3419,-45.4,-194.8,-0.0000,-42.7,-142.2,-0.1540,-147.7,15.0,0,0.0,0.0,0.0000
2.0766,2.0739,2.7,0,-337.2,-612.2,1.3770,-336.3,-594.1,1.3419,-45.4,-194.8,-0.0000,-42.9,-142.0,-0.1405,-147.6,14.7,0,0.0,0.0,0.0000
2.0849,2.0801,4.7,0,-337.5,-613.3,1.3757,-336.5,-595.3,1.3419,-45.4,-194.8,0.0000,-43.1,-143.7,-0.1353,-149.3,14.5,0,0.0,0.0,0.0000
2.0920,2.0886,3.4,0,-337.6,-614.8,1.3703,-336.9,-596.9,1.3419,-45.4,-194.8,0.0000,-43.9,-143.1,-0.1138,-149.0,14.5,0,0.0,0.0,0.0000
2.1007,2.0972,3.4,0,-337.5,-616.1,1.3622,-337.3,-598.6,1.3419,-45.4,-194.8,0.0000,-45.2,-144.5,-0.0811,-150.7,14.3,0,0.0,0.0,0.0000
2.1078,2.1077,0.1,0,-337.2,-618.3,1.3603,-337.8,-600.7,1.3419,-45.4,-194.8,-0.0000,-47.2,-141.8,-0.0739,-148.5,16.5,0,0.0,0.0,0.0000
2.1166,2.1140,2.6,0,-336.8,-618.9,1.3516,-338.1,-601.9,1.3419,-45.4,-194.8,-0.0000,-49.6,-145.2,-0.0389,-152.6,16.8,0,0.0,0.0,0.0000
2.1238,2.1225,1.3,0,-337.1,-619.9,1.3530,-338.5,-603.5,1.3419,-45.4,-194.8,0.0000,-49.7,-146.4,-0.0447,-153.7,16.9,0,0.0,0.0,0.0000
2.1319,2.1307,1.2,0,-336.7,-620.7,1.3483,-338.8,-605.1,1.3419,-45.4,-194.8,0.0000,-52.0,-148.7,-0.0258,-156.5,17.9,0,0.0,0.0,0.0000
2.1408,2.1307,10.2,0,-336.7,-620.7,1.3483,-338.8,-605.1,1.3419,-45.4,-194.8,0.0000,-53.2,-154.0,-0.0258,-161.9,17.9,0,0.0,0.0,0.0000
2.1483,2.1481,0.1,0,-337.0,-622.9,1.3471,-339.6,-608.5,1.3419,-45.4,-194.8,-0.0000,-53.4,-151.9,-0.0210,-160.0,18.3,0,0.0,0.0,0.0000
2.1560,2.1481,7.8,0,-337.0,-622.9,1.3471,-339.6,-608.5,1.3419,-45.4,-194.8,-0.0000,-54.4,-156.4,-0.0210,-164.6,18.4,0,0.0,0.0,0.0000
2.1644,2.1643,0.1,0,-337.1,-625.0,1.3325,-340.4,-611.7,1.3419,-45.4,-194.8,-0.0000,-55.1,-154.9,0.0375,-163.5,17.0,0,0.0,0.0,0.0000
2.1719,2.1643,7.6,0,-337.1,-625.0,1.3325,-340.4,-611.7,1.3419,-45.4,-194.8,-0.0000,-56.1,-159.3,0.0375,-168.0,16.9,0,0.0,0.0,0.0000
2.1805,2.1748,5.7,0,-337.1,-626.0,1.3337,-340.8,-613.7,1.3419,-45.4,-194.8,-0.0000,-57.3,-161.2,0.0326,-170.2,17.8,0,0.0,0.0,0.0000
2.1883,2.1812,7.1,0,-336.9,-626.5,1.3349,-341.1,-615.0,1.3419,-45.4,-194.8,-0.0000,-59.1,-164.5,0.0279,-173.8,19.0,0,0.0,0.0,0.0000
2.1964,2.1899,6.4,0,-337.3,-627.2,1.3309,-341.5,-616.7,1.3419,-45.4,-194.8,0.0000,-58.9,-167.1,0.0440,-176.3,17.5,0,0.0,0.0,0.0000
2.2042,2.1981,6.1,0,-337.2,-627.5,1.3386,-341.9,-618.3,1.3419,-45.4,-194.8,0.0000,-60.3,-170.5,0.0130,-179.8,19.5,0,0.0,0.0,0.0000
2.2118,2.2083,3.5,0,-337.5,-628.2,1.3326,-342.4,-620.3,1.3419,-45.4,-194.8,0.0000,-60.4,-172.9,0.0370,-182.3,17.9,0,0.0,0.0,0.0000
2.2208,2.2153,5.4,0,-338.2,-629.3,1.3328,-342.7,-621.6,1.3419,-45.4,-194.8,0.0000,-59.5,-174.9,0.0363,-184.0,16.6,0,0.0,0.0,0.0000
2.2279,2.2235,4.4,0,-338.4,-630.8,1.3394,-343.1,-623.2,1.3419,-45.4,-194.8,-0.0000,-59.9,-174.6,0.0097,-183.7,18.3,0,0.0,0.0,0.0000
2.2367,2.2322,4.6,0,-338.8,-631.1,1.3452,-343.5,-624.9,1.3419,-45.4,-194.8,0.0000,-60.0,-178.9,-0.0133,-187.8,18.4,0,0.0,0.0,0.0000
2.2441,2.2417,2.5,0,-338.8,-631.6,1.3424,-343.9,-626.8,1.3419,-45.4,-194.8,-0.0000,-61.0,-181.7,-0.0019,-190.8,18.3,0,0.0,0.0,0.0000
2.2524,2.2488,3.5,0,-339.2,-632.4,1.3452,-344.2,-628.2,1.3419,-45.4,-194.8,-0.0000,-61.0,-184.0,-0.0131,-193.0,18.3,0,0.0,0.0,0.0000
2.2605,2.2603,0.1,0,-339.3,-632.8,1.3416,-344.7,-630.4,1.3419,-45.4,-194.8,0.0000,-61.7,-187.6,0.0011,-196.7,17.5,0,0.0,0.0,0.0000
2.2683,2.2660,2.3,0,-339.6,-633.5,1.3475,-345.0,-631.5,1.3419,-45.4,-194.8,-0.0000,-62.0,-190.0,-0.0226,-199.0,18.3,0,0.0,0.0,0.0000
2.2760,2.2747,1.3,0,-339.6,-633.9,1.3456,-345.4,-633.2,1.3419,-45.4,-194.8,-0.0000,-62.8,-193.4,-0.0151,-202.5,18.1,0,0.0,0.0,0.0000
2.2844,2.2829,1.5,0,-339.7,-634.7,1.3452,-345.8,-634.8,1.3419,-45.4,-194.8,-0.0000,-63.8,-196.0,-0.0133,-205.3,18.3,0,0.0,0.0,0.0000
2.2926,2.2913,1.2,0,-340.2,-636.1,1.3436,-346.1,-636.4,1.3419,-45.4,-194.8,0.0000,-63.4,-196.6,-0.0067,-205.8,17.5,0,0.0,0.0,0.0000
2.3008,2.2996,1.2,0,-340.6,-636.4,1.3439,-346.5,-638.0,1.3419,-45.4,-194.8,0.0000,-63.2,-200.5,-0.0081,-209.5,16.5,0,0.0,0.0,0.0000
2.3088,2.3086,0.2,0,-341.0,-638.1,1.3440,-346.9,-639.8,1.3419,-45.4,-194.8,-0.0000,-63.1,-199.8,-0.0084,-208.9,16.5,0,0.0,0.0,0.0000
2.3166,2.3165,0.1,0,-342.1,-638.7,1.3433,-347.3,-641.3,1.3419,-45.4,-194.8,-0.0000,-61.0,-202.8,-0.0055,-211.3,13.7,0,0.0,0.0,0.0000
2.3241,2.3165,7.6,0,-342.1,-638.7,1.3433,-347.3,-641.3,1.3419,-45.4,-194.8,-0.0000,-62.0,-207.2,-0.0055,-215.8,13.7,0,0.0,0.0,0.0000
2.3326,2.3250,7.6,0,-342.8,-639.7,1.3374,-347.7,-643.0,1.3419,-45.4,-194.8,0.0000,-61.1,-209.2,0.0179,-217.7,11.1,0,0.0,0.0,0.0000
2.3402,2.3336,6.6,0,-343.3,-640.0,1.3307,-348.1,-644.7,1.3419,-45.4,-194.8,0.0000,-60.4,-212.7,0.0448,-220.9,8.1,0,0.0,0.0,0.0000
2.3484,2.3429,5.4,0,-343.9,-641.2,1.3276,-348.5,-646.5,1.3419,-45.4,-194.8,0.0000,-59.8,-213.9,0.0569,-222.1,6.5,0,0.0,0.0,0.0000
2.3566,2.3518,4.8,0,-344.3,-642.3,1.3221,-348.9,-648.2,1.3419,-45.4,-194.8,-0.0000,-59.8,-215.2,0.0790,-223.3,5.0,0,0.0,0.0,0.0000
2.3643,2.3629,1.5,0,-345.0,-643.8,1.3188,-349.4,-650.4,1.3419,-45.4,-194.8,0.0000,-58.8,-215.2,0.0922,-223.1,3.2,0,0.0,0.0,0.0000
2.3728,2.3674,5.4,0,-346.3,-644.8,1.3212,-349.6,-651.2,1.3419,-45.4,-194.8,-0.0000,-56.1,-217.2,0.0826,-224.4,0.7,0,0.0,0.0,0.0000
2.3798,2.3755,4.3,0,-347.4,-646.8,1.3162,-350.0,-652.8,1.3419,-45.4,-194.8,0.0000,-53.8,-215.3,0.1028,-221.9,-2.2,0,0.0,0.0,0.0000
2.3883,2.3839,4.4,0,-347.8,-647.4,1.3227,-350.3,-654.5,1.3419,-45.4,-194.8,-0.0000,-53.7,-218.4,0.0765,-224.9,-1.5,0,0.0,0.0,0.0000
2.3958,2.3926,3.2,0,-349.5,-648.5,1.3005,-350.7,-656.2,1.3419,-45.4,-194.8,-0.0000,-49.6,-219.8,0.1654,-225.0,-10.9,0,0.0,0.0,0.0000
2.4039,2.4013,2.6,0,-350.4,-649.7,1.3002,-351.1,-657.8,1.3419,-45.4,-194.8,0.0000,-47.9,-220.7,0.1668,-225.5,-12.9,0,0.0,0.0,0.0000
2.4120,2.4095,2.4,0,-351.4,-651.8,1.2883,-351.5,-659.5,1.3419,-45.4,-194.8,-0.0000,-46.1,-219.2,0.2141,-223.3,-16.8,0,0.0,0.0,0.0000
2.4205,2.4181,2.3,0,-352.2,-652.9,1.2907,-351.9,-661.1,1.3419,-45.4,-194.8,0.0000,-44.6,-220.7,0.2046,-224.4,-18.1,0,0.0,0.0,0.0000
2.4286,2.4262,2.4,0,-353.8,-653.7,1.2919,-352.3,-662.7,1.3419,-45.4,-194.8,-0.0000,-41.0,-223.4,0.2000,-226.0,-22.1,0,0.0,0.0,0.0000
2.4362,2.4338,2.4,0,-355.3,-654.9,1.2810,-352.6,-664.2,1.3419,-45.4,-194.8,0.0000,-37.5,-223.9,0.2437,-225.3,-28.0,0,0.0,0.0,0.0000
2.4448,2.4435,1.2,0,-356.6,-656.9,1.2834,-353.0,-666.1,1.3419,-45.4,-194.8,-0.0000,-35.0,-223.1,0.2341,-223.9,-29.7,0,0.0,0.0,0.0000
2.4528,2.4516,1.2,0,-356.9,-658.5,1.2806,-353.4,-667.6,1.3419,-45.4,-194.8,0.0000,-35.1,-223.0,0.2451,-223.7,-30.2,0,0.0,0.0,0.0000
2.4602,2.4600,0.1,0,-357.7,-660.0,1.2870,-353.8,-669.3,1.3419,-45.4,-194.8,-0.0000,-33.6,-222.6,0.2196,-223.1,-30.1,0,0.0,0.0,0.0000
2.4688,2.4687,0.2,0,-358.2,-662.1,1.2943,-354.2,-671.0,1.3419,-45.4,-194.8,-0.0000,-33.2,-221.5,0.1903,-222.2,-28.5,0,0.0,0.0,0.0000
2.4759,2.4687,7.2,0,-358.2,-662.1,1.2943,-354.2,-671.0,1.3419,-45.4,-194.8,-0.0000,-34.2,-225.6,0.1903,-226.4,-28.7,0,0.0,0.0,0.0000
2.4846,2.4772,7.4,0,-359.8,-664.3,1.2749,-354.6,-672.6,1.3419,-45.4,-194.8,-0.0000,-30.6,-224.0,0.2680,-223.2,-36.1,0,0.0,0.0,0.0000
2.4919,2.4854,6.6,0,-361.6,-666.3,1.2855,-354.9,-674.2,1.3419,-45.4,-194.8,0.0000,-26.3,-222.5,0.2256,-220.9,-37.4,0,0.0,0.0,0.0000
2.5011,2.4950,6.0,0,-363.0,-667.6,1.2877,-355.4,-676.1,1.3419,-45.4,-194.8,0.0000,-23.3,-223.8,0.2166,-221.5,-40.1,0,0.0,0.0,0.0000
2.5079,2.5026,5.4,0,-363.6,-670.0,1.2902,-355.7,-677.6,1.3419,-45.4,-194.8,-0.0000,-22.5,-220.5,0.2065,-218.1,-39.5,0,0.0,0.0,0.0000
2.5162,2.5107,5.5,0,-364.3,-672.0,1.2931,-356.1,-679.2,1.3419,-45.4,-194.8,-0.0000,-21.5,-219.6,0.1953,-217.1,-39.5,0,0.0,0.0,0.0000
2.5240,2.5194,4.6,0,-365.2,-673.9,1.3059,-356.5,-680.9,1.3419,-45.4,-194.8,-0.0000,-20.0,-218.3,0.1437,-215.9,-37.9,0,0.0,0.0,0.0000
2.5324,2.5279,4.6,0,-366.4,-675.2,1.3124,-356.9,-682.5,1.3419,-45.4,-194.8,-0.0000,-17.4,-219.3,0.1179,-216.5,-39.2,0,0.0,0.0,0.0000
2.5407,2.5361,4.6,0,-367.7,-678.2,1.3139,-357.2,-684.1,1.3419,-45.4,-194.8,-0.0000,-14.7,-215.2,0.1118,-211.9,-40.4,0,0.0,0.0,0.0000
2.5485,2.5449,3.6,0,-369.3,-679.7,1.3191,-357.6,-685.8,1.3419,-45.4,-194.8,0.0000,-10.8,-215.2,0.0911,-211.2,-43.1,0,0.0,0.0,0.0000
2.5558,2.5535,2.2,0,-369.6,-681.6,1.3274,-358.0,-687.5,1.3419,-45.4,-194.8,-0.0000,-11.0,-213.7,0.0577,-210.0,-40.8,0,0.0,0.0,0.0000
2.5640,2.5615,2.4,0,-370.1,-684.6,1.3222,-358.4,-689.1,1.3419,-45.4,-194.8,-0.0000,-10.7,-209.6,0.0786,-205.8,-41.2,0,0.0,0.0,0.0000
2.5721,2.5707,1.4,0,-371.2,-686.6,1.3225,-358.8,-690.8,1.3419,-45.4,-194.8,0.0000,-8.6,-208.2,0.0775,-203.9,-42.9,0,0.0,0.0,0.0000
2.5801,2.5788,1.2,0,-372.4,-689.3,1.3374,-359.2,-692.4,1.3419,-45.4,-194.8,-0.0000,-5.9,-204.9,0.0178,-200.7,-41.6,0,0.0,0.0,0.0000
2.5881,2.5869,1.2,0,-373.1,-691.3,1.3442,-359.6,-694.0,1.3419,-45.4,-194.8,0.0000,-4.9,-203.5,-0.0092,-199.4,-40.9,0,0.0,0.0,0.0000
2.5971,2.5956,1.4,0,-373.7,-693.5,1.3563,-359.9,-695.7,1.3419,-45.4,-194.8,-0.0000,-4.5,-202.3,-0.0577,-198.6,-38.7,0,0.0,0.0,0.0000
2.6042,2.6041,0.1,0,-373.8,-696.0,1.3557,-360.3,-697.4,1.3419,-45.4,-194.8,0.0000,-5.1,-198.9,-0.0552,-195.4,-37.5,0,0.0,0.0,0.0000
2.6122,2.6121,0.1,0,-374.3,-698.8,1.3606,-360.7,-698.9,1.3419,-45.4,-194.8,0.0000,-4.5,-195.2,-0.0750,-191.9,-36.3,0,0.0,0.0,0.0000
2.6210,2.6209,0.1,0,-375.3,-699.9,1.3660,-361.1,-700.6,1.3419,-45.4,-194.8,0.0000,-2.8,-197.0,-0.0966,-193.4,-37.3,0,0.0,0.0,0.0000
2.6280,2.6209,7.1,0,-375.3,-699.9,1.3660,-361.1,-700.6,1.3419,-45.4,-194.8,0.0000,-3.7,-201.1,-0.0966,-197.6,-37.2,0,0.0,0.0,0.0000
2.6358,2.6294,6.4,0,-375.7,-701.4,1.3692,-361.5,-702.3,1.3419,-45.4,-194.8,-0.0000,-3.6,-201.1,-0.1095,-197.7,-36.7,0,0.0,0.0,0.0000
2.6443,2.6377,6.6,0,-376.0,-705.2,1.3743,-361.9,-703.9,1.3419,-45.4,-194.8,0.0000,-3.8,-194.8,-0.1299,-191.8,-34.3,0,0.0,0.0,0.0000
2.6522,2.6463,5.9,0,-376.4,-706.7,1.3760,-362.2,-705.6,1.3419,-45.4,-194.8,0.0000,-3.8,-194.8,-0.1367,-191.9,-33.9,0,0.0,0.0,0.0000
2.6606,2.6551,5.4,0,-377.4,-708.8,1.3816,-362.6,-707.3,1.3419,-45.4,-194.8,0.0000,-1.8,-193.5,-0.1588,-190.4,-34.6,0,0.0,0.0,0.0000
2.6686,2.6630,5.6,0,-377.0,-711.4,1.3884,-363.0,-708.8,1.3419,-45.4,-194.8,0.0000,-4.0,-190.3,-0.1861,-187.9,-30.5,0,0.0,0.0,0.0000
2.6762,2.6706,5.6,0,-377.5,-713.5,1.3837,-363.3,-710.3,1.3419,-45.4,-194.8,0.0000,-3.8,-188.5,-0.1673,-186.0,-31.4,0,0.0,0.0,0.0000
2.6844,2.6800,4.4,0,-378.2,-714.9,1.3962,-363.8,-712.1,1.3419,-45.4,-194.8,-0.0000,-2.8,-189.1,-0.2173,-186.7,-30.1,0,0.0,0.0,0.0000
2.6928,2.6883,4.5,0,-377.5,-718.2,1.3941,-364.2,-713.8,1.3419,-45.4,-194.8,-0.0000,-5.8,-184.2,-0.2091,-182.3,-26.6,0,0.0,0.0,0.0000
2.7005,2.6969,3.6,0,-376.9,-719.6,1.3830,-364.5,-715.4,1.3419,-45.4,-194.8,-0.0000,-8.9,-184.3,-0.1644,-182.7,-25.7,0,0.0,0.0,0.0000
2.7079,2.7055,2.4,0,-377.3,-721.0,1.3806,-364.9,-717.1,1.3419,-45.4,-194.8,-0.0000,-8.7,-184.5,-0.1551,-182.9,-26.3,0,0.0,0.0,0.0000
2.7169,2.7135,3.4,0,-377.7,-722.3,1.3868,-365.3,-718.7,1.3419,-45.4,-194.8,-0.0000,-8.5,-185.9,-0.1799,-184.3,-25.6,0,0.0,0.0,0.0000
2.7239,2.7224,1.5,0,-377.4,-725.0,1.3833,-365.7,-720.4,1.3419,-45.4,-194.8,0.0000,-10.4,-181.9,-0.1659,-180.6,-23.7,0,0.0,0.0,0.0000
2.7319,2.7307,1.2,0,-376.8,-726.7,1.3767,-366.1,-722.0,1.3419,-45.4,-194.8,0.0000,-13.3,-181.5,-0.1393,-180.6,-22.0,0,0.0,0.0,0.0000
2.7405,2.7392,1.2,0,-376.8,-727.4,1.3748,-366.5,-723.7,1.3419,-45.4,-194.8,0.0000,-14.6,-184.3,-0.1317,-183.6,-21.6,0,0.0,0.0,0.0000
2.7478,2.7477,0.1,0,-376.7,-729.2,1.3578,-366.8,-725.3,1.3419,-45.4,-194.8,0.0000,-15.8,-183.1,-0.0636,-182.3,-23.2,0,0.0,0.0,0.0000
2.7566,2.7541,2.5,0,-376.5,-731.7,1.3661,-367.1,-726.6,1.3419,-45.4,-194.8,0.0000,-17.7,-180.7,-0.0968,-180.6,-19.4,0,0.0,0.0,0.0000
2.7640,2.7541,9.9,0,-376.5,-731.7,1.3661,-367.1,-726.6,1.3419,-45.4,-194.8,0.0000,-18.7,-185.1,-0.0968,-185.0,-19.3,0,0.0,0.0,0.0000
2.7725,2.7725,0.1,0,-375.8,-734.2,1.3551,-368.0,-730.1,1.3419,-45.4,-194.8,0.0000,-21.9,-182.5,-0.0531,-183.0,-17.6,0,0.0,0.0,0.0000
2.7800,2.7725,7.5,0,-375.8,-734.2,1.3551,-368.0,-730.1,1.3419,-45.4,-194.8,0.0000,-22.9,-186.9,-0.0531,-187.5,-17.6,0,0.0,0.0,0.0000
2.7885,2.7817,6.8,0,-375.2,-735.2,1.3566,-368.4,-731.9,1.3419,-45.4,-194.8,0.0000,-25.7,-189.0,-0.0590,-190.2,-15.0,0,0.0,0.0,0.0000
2.7959,2.7896,6.4,0,-375.0,-736.4,1.3533,-368.8,-733.5,1.3419,-45.4,-194.8,-0.0000,-27.6,-189.6,-0.0459,-191.1,-14.0,0,0.0,0.0,0.0000
2.8049,2.7981,6.8,0,-374.2,-738.5,1.3402,-369.1,-735.1,1.3419,-45.4,-194.8,0.0000,-31.1,-188.6,0.0068,-190.7,-12.8,0,0.0,0.0,0.0000
2.8122,2.8066,5.6,0,-374.0,-740.1,1.3405,-369.5,-736.8,1.3419,-45.4,-194.8,-0.0000,-32.8,-188.3,0.0053,-190.8,-11.1,0,0.0,0.0,0.0000
2.8198,2.8154,4.4,0,-373.8,-740.8,1.3386,-369.9,-738.5,1.3419,-45.4,-194.8,0.0000,-34.4,-190.4,0.0132,-193.2,-10.3,0,0.0,0.0,0.0000
2.8278,2.8235,4.4,0,-373.2,-742.0,1.3302,-370.3,-740.1,1.3419,-45.4,-194.8,0.0000,-37.2,-191.7,0.0465,-195.0,-9.6,0,0.0,0.0,0.0000
2.8368,2.8322,4.6,0,-372.7,-743.7,1.3169,-370.7,-741.8,1.3419,-45.4,-194.8,-0.0000,-39.9,-191.7,0.0999,-195.6,-9.6,0,0.0,0.0,0.0000
2.8443,2.8429,1.4,0,-372.8,-744.1,1.3251,-371.2,-743.9,1.3419,-45.4,-194.8,-0.0000,-40.7,-195.0,0.0671,-199.0,-7.9,0,0.0,0.0,0.0000
2.8524,2.8490,3.4,0,-372.5,-745.4,1.3091,-371.4,-745.1,1.3419,-45.4,-194.8,0.0000,-42.6,-195.8,0.1311,-200.2,-9.6,0,0.0,0.0,0.0000
2.8599,2.8573,2.6,0,-373.1,-746.6,1.3158,-371.8,-746.7,1.3419,-45.4,-194.8,0.0000,-42.0,-196.5,0.1044,-200.7,-8.9,0,0.0,0.0,0.0000
2.8684,2.8659,2.5,0,-372.6,-747.8,1.3175,-372.2,-748.3,1.3419,-45.4,-194.8,-0.0000,-44.7,-197.9,0.0973,-202.8,-6.3,0,0.0,0.0,0.0000
2.8767,2.8753,1.4,0,-372.1,-748.6,1.3179,-372.6,-750.2,1.3419,-45.4,-194.8,0.0000,-47.2,-200.5,0.0959,-205.9,-4.5,0,0.0,0.0,0.0000
2.8846,2.8831,1.4,0,-372.1,-749.6,1.3160,-373.0,-751.7,1.3419,-45.4,-194.8,-0.0000,-48.3,-201.9,0.1036,-207.6,-4.2,0,0.0,0.0,0.0000
2.8926,2.8913,1.3,0,-372.2,-750.5,1.3075,-373.4,-753.3,1.3419,-45.4,-194.8,0.0000,-49.0,-204.0,0.1377,-209.8,-5.8,0,0.0,0.0,0.0000
2.9005,2.8993,1.2,0,-371.7,-752.1,1.2984,-373.7,-754.9,1.3419,-45.4,-194.8,0.0000,-51.7,-203.7,0.1739,-210.1,-5.0,0,0.0,0.0,0.0000
2.9081,2.8993,8.8,0,-371.7,-752.1,1.2984,-373.7,-754.9,1.3419,-45.4,-194.8,0.0000,-52.7,-208.1,0.1739,-214.6,-5.2,0,0.0,0.0,0.0000
2.9162,2.9105,5.7,0,-372.4,-753.5,1.3072,-374.2,-757.0,1.3419,-45.4,-194.8,0.0000,-51.6,-208.8,0.1387,-215.0,-4.6,0,0.0,0.0,0.0000
2.9241,2.9166,7.5,0,-372.3,-754.6,1.3188,-374.5,-758.2,1.3419,-45.4,-194.8,-0.0000,-53.0,-209.9,0.0924,-216.5,-1.0,0,0.0,0.0,0.0000
2.9324,2.9249,7.6,0,-372.2,-755.2,1.3139,-374.9,-759.8,1.3419,-45.4,-194.8,-0.0000,-54.3,-213.1,0.1120,-219.9,-1.6,0,0.0,0.0,0.0000
2.9409,2.9333,7.6,0,-372.3,-756.5,1.3133,-375.3,-761.5,1.3419,-45.4,-194.8,0.0000,-55.3,-214.1,0.1141,-221.1,-1.0,0,0.0,0.0,0.0000
2.9479,2.9445,3.4,0,-372.9,-757.5,1.3237,-375.8,-763.7,1.3419,-45.4,-194.8,0.0000,-54.5,-215.1,0.0727,-221.9,0.2,0,0.0,0.0,0.0000
2.9562,2.9506,5.6,0,-373.2,-759.5,1.3162,-376.1,-764.8,1.3419,-45.4,-194.8,-0.0000,-54.9,-214.1,0.1025,-221.0,-0.8,0,0.0,0.0,0.0000
2.9647,2.9588,5.9,0,-373.1,-760.2,1.3198,-376.4,-766.4,1.3419,-45.4,-194.8,0.0000,-56.2,-216.9,0.0884,-224.0,0.5,0,0.0,0.0,0.0000
2.9718,2.9674,4.4,0,-373.3,-761.2,1.3270,-376.8,-768.1,1.3419,-45.4,-194.8,-0.0000,-56.6,-218.0,0.0594,-225.3,2.3,0,0.0,0.0,0.0000
2.9803,2.9777,2.6,0,-373.5,-762.6,1.3351,-377.3,-770.1,1.3419,-45.4,-194.8,-0.0000,-57.2,-218.8,0.0271,-226.1,4.5,0,0.0,0.0,0.0000
2.9879,2.9843,3.7,0,-373.6,-764.0,1.3326,-377.6,-771.4,1.3419,-45.4,-194.8,-0.0000,-58.0,-219.3,0.0371,-226.7,4.6,0,0.0,0.0,0.0000
2.9961,2.9928,3.3,0,-373.5,-765.6,1.3324,-378.0,-773.1,1.3419,-45.4,-194.8,0.0000,-59.3,-219.1,0.0379,-226.9,5.9,0,0.0,0.0,0.0000
3.0043,3.0007,3.6,0,-373.7,-766.9,1.3358,-378.3,-774.6,1.3419,-45.4,-194.8,0.0000,-59.8,-220.0,0.0244,-227.9,6.9,0,0.0,0.0,0.0000
3.0124,3.0109,1.5,0,-374.4,-768.2,1.3396,-378.8,-776.6,1.3419,-45.4,-194.8,-0.0000,-58.8,-220.8,0.0091,-228.4,6.7,0,0.0,0.0,0.0000
3.0205,3.0182,2.3,0,-373.9,-769.3,1.3375,-379.1,-778.0,1.3419,-45.4,-194.8,-0.0000,-61.3,-222.4,0.0177,-230.6,8.2,0,0.0,0.0,0.0000
