t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad
3.6279,3.6235,4.4,0,-799.0,-1050.6,1.3815,-792.9,-1048.2,1.3632,374.9,-139.4,-0.0000,412.3,-87.9,-0.0734,-8.8,-421.5,0,0.0,0.0,0.0000
3.6360,3.6324,3.6,0,-796.3,-1051.8,1.3737,-789.5,-1049.4,1.3632,376.6,-134.7,0.0000,414.6,-82.9,-0.0421,-0.1,-422.8,0,0.0,0.0,0.0000
3.6440,3.6404,3.7,0,-793.4,-1053.1,1.3916,-786.5,-1050.5,1.3632,378.2,-130.5,0.0000,415.8,-78.2,-0.1139,-2.8,-423.1,0,0.0,0.0,0.0000
3.6524,3.6488,3.5,0,-789.5,-1053.9,1.3659,-783.3,-1051.6,1.3632,379.3,-126.4,-0.0000,414.5,-74.9,-0.0110,11.0,-421.1,0,0.0,0.0,0.0000
3.6604,3.6568,3.6,0,-786.6,-1054.8,1.3840,-780.3,-1052.6,1.3632,380.4,-122.6,-0.0000,415.7,-71.5,-0.0832,6.9,-421.7,0,0.0,0.0,0.0000
3.6680,3.6655,2.4,0,-782.8,-1055.6,1.3698,-777.0,-1053.6,1.3632,382.2,-118.0,-0.0000,413.5,-68.4,-0.0265,15.5,-418.8,0,0.0,0.0,0.0000
3.6767,3.6742,2.5,0,-780.6,-1055.5,1.3707,-773.6,-1054.6,1.3632,383.8,-113.5,-0.0000,417.7,-66.4,-0.0302,17.9,-422.6,0,0.0,0.0,0.0000
3.6846,3.6821,2.5,0,-776.6,-1056.8,1.3732,-770.6,-1055.5,1.3632,385.0,-109.2,-0.0000,415.4,-60.4,-0.0401,22.3,-419.2,0,0.0,0.0,0.0000
3.6926,3.6911,1.4,0,-774.7,-1056.8,1.3750,-767.1,-1056.5,1.3632,386.2,-104.6,0.0000,420.0,-59.0,-0.0475,23.8,-423.5,0,0.0,0.0,0.0000
3.7000,3.6998,0.1,0,-770.5,-1056.6,1.3724,-763.8,-1057.4,1.3632,386.7,-101.1,0.0000,417.0,-57.7,-0.0368,25.7,-420.2,0,0.0,0.0,0.0000
3.7086,3.7074,1.2,0,-767.5,-1057.0,1.3739,-760.8,-1058.1,1.3632,387.7,-97.1,-0.0000,417.9,-54.8,-0.0431,28.0,-420.5,0,0.0,0.0,0.0000
3.7160,3.7159,0.1,0,-763.9,-1057.0,1.3720,-757.5,-1058.9,1.3632,389.5,-91.4,0.0000,416.1,-52.9,-0.0354,30.3,-418.3,0,0.0,0.0,0.0000
3.7249,3.7248,0.1,0,-761.2,-1057.2,1.3694,-754.1,-1059.7,1.3632,390.6,-86.6,-0.0000,419.1,-50.3,-0.0249,34.6,-420.7,0,0.0,0.0,0.0000
3.7328,3.7248,8.0,0,-761.2,-1057.2,1.3694,-754.1,-1059.7,1.3632,390.6,-86.6,-0.0000,428.9,-48.3,-0.0249,38.5,-429.9,0,0.0,0.0,0.0000
3.7398,3.7334,6.4,0,-758.1,-1057.2,1.3699,-750.7,-1060.4,1.3632,391.4,-82.4,-0.0000,428.5,-46.1,-0.0271,40.3,-429.0,0,0.0,0.0,0.0000
3.7479,3.7412,6.6,0,-754.6,-1057.2,1.3641,-747.6,-1061.1,1.3632,392.2,-78.8,-0.0000,428.1,-43.6,-0.0037,45.2,-427.9,0,0.0,0.0,0.0000
3.7565,3.7526,3.9,0,-750.7,-1057.3,1.3660,-743.2,-1061.9,1.3632,393.3,-73.8,0.0000,426.0,-40.3,-0.0115,47.2,-425.3,0,0.0,0.0,0.0000
3.7647,3.7582,6.6,0,-747.1,-1057.1,1.3610,-741.0,-1062.3,1.3632,393.7,-70.5,-0.0000,425.2,-38.2,0.0085,51.1,-423.8,0,0.0,0.0,0.0000
3.7718,3.7672,4.6,0,-743.8,-1056.9,1.3654,-737.4,-1062.9,1.3632,394.4,-65.0,0.0000,424.3,-36.5,-0.0091,50.8,-422.8,0,0.0,0.0,0.0000
3.7807,3.7753,5.4,0,-740.3,-1057.2,1.3618,-734.2,-1063.4,1.3632,395.3,-60.7,-0.0000,425.0,-32.9,0.0053,55.9,-422.6,0,0.0,0.0,0.0000
3.7884,3.7838,4.6,0,-736.6,-1056.4,1.3602,-730.8,-1063.9,1.3632,396.5,-56.1,0.0000,422.6,-32.5,0.0117,56.5,-420.1,0,0.0,0.0,0.0000
3.7958,3.7922,3.6,0,-732.3,-1056.3,1.3560,-727.5,-1064.4,1.3632,396.6,-51.8,-0.0000,418.5,-30.3,0.0286,59.6,-415.4,0,0.0,0.0,0.0000
3.8045,3.8010,3.5,0,-728.8,-1056.0,1.3520,-724.0,-1064.8,1.3632,396.8,-47.3,-0.0000,418.3,-26.7,0.0447,64.7,-414.2,0,0.0,0.0,0.0000
3.8124,3.8088,3.6,0,-724.7,-1055.9,1.3476,-720.9,-1065.2,1.3632,397.4,-43.4,0.0000,415.8,-23.5,0.0623,69.1,-410.7,0,0.0,0.0,0.0000
3.8198,3.8183,1.5,0,-721.4,-1055.4,1.3429,-717.2,-1065.6,1.3632,398.0,-38.6,0.0000,414.3,-22.6,0.0811,71.6,-408.7,0,0.0,0.0,0.0000
3.8289,3.8263,2.7,0,-716.7,-1054.5,1.3285,-714.0,-1065.9,1.3632,398.8,-34.2,0.0000,411.1,-21.8,0.1386,77.5,-404.4,0,0.0,0.0,0.0000
3.8366,3.8343,2.3,0,-713.7,-1053.6,1.3302,-710.8,-1066.1,1.3632,399.2,-29.8,-0.0000,411.2,-21.3,0.1319,77.3,-404.5,0,0.0,0.0,0.0000
3.8440,3.8428,1.2,0,-709.6,-1053.9,1.3322,-707.4,-1066.4,1.3632,398.9,-24.9,0.0000,407.8,-17.0,0.1237,79.8,-400.2,0,0.0,0.0,0.0000
3.8527,3.8514,1.3,0,-705.6,-1053.2,1.3290,-703.9,-1066.5,1.3632,399.1,-20.2,-0.0000,405.7,-14.8,0.1367,82.8,-397.4,0,0.0,0.0,0.0000
3.8600,3.8599,0.1,0,-702.0,-1052.5,1.3296,-700.5,-1066.7,1.3632,400.0,-16.1,0.0000,403.4,-13.0,0.1342,83.7,-394.8,0,0.0,0.0,0.0000
3.8686,3.8685,0.1,0,-698.8,-1051.1,1.3335,-697.1,-1066.8,1.3632,400.2,-11.7,0.0000,403.5,-13.1,0.1187,82.1,-395.3,0,0.0,0.0,0.0000
3.8760,3.8685,7.5,0,-698.8,-1051.1,1.3335,-697.1,-1066.8,1.3632,400.2,-11.7,0.0000,412.1,-9.4,0.1187,87.7,-402.7,0,0.0,0.0,0.0000
3.8844,3.8766,7.8,0,-694.8,-1050.9,1.3217,-693.9,-1066.9,1.3632,399.9,-7.6,-0.0000,409.7,-5.7,0.1659,95.5,-398.5,0,0.0,0.0,0.0000
3.8928,3.8851,7.7,0,-690.2,-1049.7,1.3218,-690.5,-1066.9,1.3632,399.9,-2.8,0.0000,405.7,-4.8,0.1653,95.3,-394.3,0,0.0,0.0,0.0000
3.9005,3.8935,7.0,0,-686.6,-1048.8,1.3167,-687.1,-1066.9,1.3632,400.1,2.7,0.0000,403.7,-3.8,0.1857,97.8,-391.7,0,0.0,0.0,0.0000
3.9082,3.8935,14.7,0,-686.6,-1048.8,1.3167,-687.1,-1066.9,1.3632,400.1,2.7,0.0000,412.5,0.2,0.1857,103.9,-399.3,0,0.0,0.0,0.0000
3.9158,3.9103,5.5,0,-679.5,-1048.0,1.3186,-680.4,-1066.8,1.3632,399.7,10.7,-0.0000,399.9,2.6,0.1781,102.3,-386.6,0,0.0,0.0,0.0000
3.9237,3.9195,4.2,0,-675.5,-1047.6,1.3161,-676.7,-1066.7,1.3632,399.6,15.5,-0.0000,396.7,6.2,0.1881,106.0,-382.3,0,0.0,0.0,0.0000
3.9327,3.9272,5.6,0,-672.4,-1046.4,1.3212,-673.7,-1066.6,1.3632,399.6,19.4,-0.0000,396.6,7.8,0.1680,105.5,-382.4,0,0.0,0.0,0.0000
3.9409,3.9361,4.8,0,-668.1,-1046.0,1.3181,-670.1,-1066.4,1.3632,399.2,24.5,0.0000,392.5,11.2,0.1804,109.0,-377.3,0,0.0,0.0,0.0000
3.9477,3.9444,3.2,0,-663.6,-1046.0,1.3290,-666.8,-1066.2,1.3632,398.9,29.3,0.0000,387.0,15.5,0.1366,107.7,-372.1,0,0.0,0.0,0.0000
3.9560,3.9526,3.4,0,-660.3,-1044.6,1.3205,-663.5,-1065.9,1.3632,398.5,33.6,0.0000,387.0,16.7,0.1708,112.0,-370.8,0,0.0,0.0,0.0000
3.9638,3.9613,2.5,0,-656.5,-1044.7,1.3217,-660.0,-1065.6,1.3632,398.1,38.2,0.0000,383.4,21.8,0.1657,115.6,-366.2,0,0.0,0.0,0.0000
3.9725,3.9613,11.1,0,-656.5,-1044.7,1.3217,-660.0,-1065.6,1.3632,398.1,38.2,0.0000,392.6,27.2,0.1657,123.2,-373.8,0,0.0,0.0,0.0000
3.9808,3.9782,2.6,0,-648.5,-1044.1,1.3272,-653.3,-1064.9,1.3632,397.3,47.1,0.0000,377.8,31.2,0.1439,121.4,-359.1,0,0.0,0.0,0.0000
3.9886,3.9863,2.3,0,-645.6,-1042.8,1.3242,-650.1,-1064.5,1.3632,396.8,50.8,0.0000,377.4,32.9,0.1559,124.0,-358.0,0,0.0,0.0,0.0000
3.9960,3.9948,1.2,0,-642.3,-1042.4,1.3363,-646.7,-1064.0,1.3632,396.3,55.2,0.0000,375.1,35.8,0.1076,122.0,-356.5,0,0.0,0.0,0.0000
4.0044,3.9948,9.6,0,-642.3,-1042.4,1.3363,-646.7,-1064.0,1.3632,396.3,55.2,0.0000,383.8,41.2,0.1076,129.3,-363.8,0,0.0,0.0,0.0000
4.0119,4.0118,0.2,0,-634.9,-1042.5,1.3400,-640.0,-1063.0,1.3632,394.9,65.1,0.0000,370.1,47.4,0.0926,130.8,-349.4,0,0.0,0.0,0.0000
4.0209,4.0118,9.1,0,-634.9,-1042.5,1.3400,-640.0,-1063.0,1.3632,394.9,65.1,0.0000,379.2,54.2,0.0926,139.5,-356.8,0,0.0,0.0,0.0000
4.0281,4.0218,6.3,0,-631.6,-1041.7,1.3216,-636.1,-1062.3,1.3632,393.2,69.9,0.0000,376.3,56.8,0.1664,147.9,-350.7,0,0.0,0.0,0.0000
4.0366,4.0287,7.9,0,-627.5,-1041.7,1.3228,-633.3,-1061.8,1.3632,392.7,73.6,0.0000,372.6,63.0,0.1616,152.6,-345.7,0,0.0,0.0,0.0000
4.0444,4.0396,4.8,0,-623.6,-1041.8,1.3361,-629.1,-1061.0,1.3632,392.5,79.4,-0.0000,368.9,69.2,0.1081,153.1,-342.7,0,0.0,0.0,0.0000
4.0522,4.0456,6.5,0,-620.9,-1041.2,1.3296,-626.7,-1060.5,1.3632,391.7,82.5,0.0000,368.4,73.5,0.1344,159.4,-340.2,0,0.0,0.0,0.0000
4.0607,4.0539,6.9,0,-616.2,-1041.8,1.3378,-623.5,-1059.8,1.3632,390.5,86.5,0.0000,363.4,81.5,0.1015,163.2,-334.7,0,0.0,0.0,0.0000
4.0681,4.0625,5.6,0,-613.7,-1040.6,1.3308,-620.1,-1059.0,1.3632,389.4,91.2,-0.0000,363.3,83.3,0.1293,167.3,-333.1,0,0.0,0.0,0.0000
4.0759,4.0734,2.5,0,-609.6,-1041.0,1.3299,-615.9,-1058.0,1.3632,388.1,97.3,0.0000,358.5,90.5,0.1330,173.4,-326.5,0,0.0,0.0,0.0000
4.0838,4.0786,5.2,0,-606.4,-1040.9,1.3381,-613.9,-1057.5,1.3632,387.3,99.6,-0.0000,356.2,96.3,0.1004,175.9,-324.4,0,0.0,0.0,0.0000
4.0920,4.0877,4.3,0,-603.3,-1040.5,1.3409,-610.3,-1056.6,1.3632,386.0,103.6,0.0000,354.8,102.8,0.0890,180.9,-322.0,0,0.0,0.0,0.0000
4.1007,4.0963,4.4,0,-600.3,-1040.7,1.3406,-607.0,-1055.7,1.3632,384.9,108.5,-0.0000,354.3,111.1,0.0902,189.0,-319.6,0,0.0,0.0,0.0000
4.1080,4.1066,1.4,0,-596.3,-1041.0,1.3378,-603.1,-1054.5,1.3632,383.6,114.1,-0.0000,349.0,117.8,0.1013,195.2,-312.4,0,0.0,0.0,0.0000
4.1162,4.1136,2.6,0,-593.6,-1039.9,1.3400,-600.4,-1053.7,1.3632,382.3,117.6,-0.0000,348.4,121.3,0.0927,197.8,-311.4,0,0.0,0.0,0.0000
4.1238,4.1136,10.2,0,-593.6,-1039.9,1.3400,-600.4,-1053.7,1.3632,382.3,117.6,-0.0000,355.7,126.8,0.0927,204.8,-317.3,0,0.0,0.0,0.0000
4.1320,4.1307,1.3,0,-587.5,-1039.4,1.3384,-593.9,-1051.6,1.3632,379.3,126.5,0.0000,345.2,131.4,0.0989,207.3,-305.7,0,0.0,0.0,0.0000
4.1402,4.1401,0.1,0,-584.4,-1038.8,1.3499,-590.3,-1050.4,1.3632,377.8,131.2,-0.0000,343.0,138.0,0.0529,209.8,-304.5,0,0.0,0.0,0.0000
4.1487,4.1473,1.4,0,-580.8,-1038.7,1.3440,-587.6,-1049.5,1.3632,377.1,134.4,-0.0000,339.9,146.0,0.0765,218.7,-298.4,0,0.0,0.0,0.0000
4.1561,4.1556,0.5,0,-577.8,-1038.4,1.3540,-584.5,-1048.3,1.3632,375.7,138.3,0.0000,337.3,151.3,0.0365,220.3,-296.9,0,0.0,0.0,0.0000
4.1638,4.1637,0.1,0,-574.0,-1038.6,1.3509,-581.4,-1047.2,1.3632,373.7,142.1,-0.0000,332.5,158.5,0.0490,227.2,-289.9,0,0.0,0.0,0.0000
4.1723,4.1637,8.6,0,-574.0,-1038.6,1.3509,-581.4,-1047.2,1.3632,373.7,142.1,-0.0000,340.2,165.9,0.0490,236.1,-295.8,0,0.0,0.0,0.0000
4.1806,4.1729,7.7,0,-571.4,-1037.7,1.3607,-578.0,-1045.9,1.3632,371.8,146.9,-0.0000,339.7,170.8,0.0098,237.9,-296.6,0,0.0,0.0,0.0000
4.1883,4.1809,7.4,0,-567.8,-1037.6,1.3653,-575.0,-1044.7,1.3632,370.2,151.8,0.0000,335.9,177.8,-0.0087,242.6,-292.5,0,0.0,0.0,0.0000
4.1967,4.1892,7.5,0,-565.7,-1036.9,1.3659,-572.0,-1043.4,1.3632,368.5,156.0,0.0000,337.0,183.7,-0.0108,248.4,-292.5,0,0.0,0.0,0.0000
4.2043,4.1982,6.2,0,-562.6,-1036.6,1.3745,-568.7,-1042.0,1.3632,366.4,160.4,-0.0000,333.0,190.2,-0.0455,251.5,-289.5,0,0.0,0.0,0.0000
4.2118,4.2065,5.4,0,-559.2,-1036.2,1.3741,-565.6,-1040.6,1.3632,364.8,163.8,0.0000,328.5,196.2,-0.0436,256.7,-283.8,0,0.0,0.0,0.0000
4.2204,4.2147,5.7,0,-555.7,-1035.8,1.3724,-562.7,-1039.3,1.3632,363.3,166.6,-0.0000,325.1,203.2,-0.0371,263.3,-278.7,0,0.0,0.0,0.0000
4.2278,4.2231,4.6,0,-552.7,-1033.8,1.3775,-559.6,-1037.8,1.3632,361.3,171.5,0.0000,322.5,204.2,-0.0573,262.4,-277.2,0,0.0,0.0,0.0000
4.2360,4.2317,4.3,0,-550.5,-1033.1,1.3956,-556.5,-1036.3,1.3632,359.2,176.7,0.0000,322.3,209.8,-0.1299,262.7,-280.8,0,0.0,0.0,0.0000
4.2445,4.2399,4.6,0,-547.5,-1031.2,1.3859,-553.6,-1034.9,1.3632,357.0,180.2,0.0000,320.2,212.3,-0.0910,267.5,-275.8,0,0.0,0.0,0.0000
4.2524,4.2485,3.9,0,-545.1,-1030.5,1.3877,-550.5,-1033.3,1.3632,354.7,184.1,-0.0000,319.0,218.3,-0.0983,272.7,-273.9,0,0.0,0.0,0.0000
4.2604,4.2570,3.5,0,-541.6,-1029.5,1.3845,-547.5,-1031.7,1.3632,352.9,187.9,-0.0000,314.6,223.5,-0.0854,277.9,-267.8,0,0.0,0.0,0.0000
4.2687,4.2651,3.5,0,-539.1,-1028.2,1.3972,-544.6,-1030.2,1.3632,351.0,191.5,-0.0000,313.1,227.8,-0.1363,278.5,-269.1,0,0.0,0.0,0.0000
4.2759,4.2745,1.4,0,-536.0,-1026.5,1.3934,-541.4,-1028.4,1.3632,349.3,196.2,0.0000,309.1,230.0,-0.1208,281.0,-263.6,0,0.0,0.0,0.0000
4.2838,4.2825,1.3,0,-533.4,-1024.0,1.3873,-538.6,-1026.8,1.3632,347.3,200.0,0.0000,306.8,230.7,-0.0966,282.8,-259.6,0,0.0,0.0,0.0000
4.2918,4.2906,1.2,0,-531.0,-1023.0,1.3869,-535.8,-1025.2,1.3632,344.1,203.8,0.0000,305.0,236.2,-0.0951,288.0,-256.7,0,0.0,0.0,0.0000
4.3009,4.2992,1.7,0,-528.1,-1021.8,1.3871,-532.8,-1023.4,1.3632,341.3,207.9,0.0000,303.5,241.8,-0.0956,293.1,-254.2,0,0.0,0.0,0.0000
4.3080,4.3079,0.1,0,-525.5,-1018.5,1.4024,-529.9,-1021.5,1.3632,339.3,211.9,-0.0000,301.0,239.5,-0.1570,286.5,-256.6,0,0.0,0.0,0.0000
4.3167,4.3166,0.1,0,-524.1,-1016.8,1.3901,-526.9,-1019.7,1.3632,337.0,215.6,-0.0000,301.8,243.7,-0.1076,294.0,-253.0,0,0.0,0.0,0.0000
4.3240,4.3166,7.5,0,-524.1,-1016.8,1.3901,-526.9,-1019.7,1.3632,337.0,215.6,-0.0000,306.4,251.8,-0.1076,302.7,-256.1,0,0.0,0.0,0.0000
4.3325,4.3246,7.9,0,-520.4,-1015.4,1.3824,-524.2,-1018.0,1.3632,334.8,218.8,0.0000,301.4,256.4,-0.0769,308.3,-248.0,0,0.0,0.0,0.0000
4.3405,4.3330,7.5,0,-518.7,-1012.2,1.3965,-521.4,-1016.1,1.3632,332.4,222.5,-0.0000,301.6,255.1,-0.1334,303.5,-252.8,0,0.0,0.0,0.0000
4.3481,4.3413,6.8,0,-516.2,-1010.0,1.3792,-518.7,-1014.2,1.3632,329.8,226.6,-0.0000,299.0,257.0,-0.0643,309.2,-244.6,0,0.0,0.0,0.0000
4.3559,4.3501,5.9,0,-513.2,-1008.5,1.3769,-515.8,-1012.2,1.3632,327.1,230.3,0.0000,294.8,260.7,-0.0549,312.7,-239.0,0,0.0,0.0,0.0000
4.3638,4.3585,5.3,0,-511.9,-1004.8,1.3790,-513.1,-1010.3,1.3632,324.6,233.8,0.0000,295.8,258.4,-0.0632,310.0,-241.1,0,0.0,0.0,0.0000
4.3728,4.3668,6.0,0,-508.3,-1003.2,1.3668,-510.4,-1008.3,1.3632,321.7,237.4,-0.0000,290.4,263.5,-0.0146,316.8,-231.0,0,0.0,0.0,0.0000
4.3800,4.3735,6.5,0,-506.6,-1001.2,1.3687,-508.2,-1006.7,1.3632,319.2,240.4,-0.0000,289.3,265.7,-0.0222,318.3,-230.1,0,0.0,0.0,0.0000
4.3885,4.3832,5.3,0,-504.6,-997.4,1.3613,-505.1,-1004.4,1.3632,316.5,244.4,-0.0000,288.0,264.0,0.0073,318.1,-226.8,0,0.0,0.0,0.0000
4.3962,4.3917,4.5,0,-501.6,-995.9,1.3547,-502.5,-1002.3,1.3632,314.5,247.9,0.0000,283.3,267.7,0.0338,322.2,-219.3,0,0.0,0.0,0.0000
4.4038,4.4003,3.5,0,-499.3,-992.4,1.3482,-499.8,-1000.1,1.3632,310.9,251.7,0.0000,280.9,265.8,0.0599,321.3,-215.3,0,0.0,0.0,0.0000
4.4118,4.4092,2.6,0,-496.9,-989.7,1.3585,-497.0,-997.9,1.3632,307.4,255.7,0.0000,278.6,266.6,0.0188,319.4,-216.1,0,0.0,0.0,0.0000
4.4199,4.4175,2.4,0,-494.6,-988.2,1.3451,-494.5,-995.7,1.3632,305.0,258.8,-0.0000,276.7,271.0,0.0722,326.1,-209.0,0,0.0,0.0,0.0000
4.4282,4.4257,2.4,0,-492.3,-984.4,1.3444,-492.0,-993.6,1.3632,302.4,262.0,-0.0000,272.8,269.9,0.0750,324.2,-205.3,0,0.0,0.0,0.0000
4.4369,4.4354,1.5,0,-489.2,-982.5,1.3486,-489.1,-991.0,1.3632,298.8,265.8,0.0000,267.4,274.8,0.0583,327.0,-200.2,0,0.0,0.0,0.0000
4.4439,4.4427,1.2,0,-487.0,-980.3,1.3281,-486.9,-989.1,1.3632,296.2,268.7,-0.0000,264.3,275.9,0.1404,331.4,-190.3,0,0.0,0.0,0.0000
4.4524,4.4512,1.2,0,-484.7,-977.0,1.3314,-484.4,-986.8,1.3632,293.3,272.0,-0.0000,261.3,275.5,0.1271,329.6,-188.5,0,0.0,0.0,0.0000
4.4599,4.4597,0.2,0,-482.4,-974.3,1.3262,-481.9,-984.5,1.3632,290.1,275.4,-0.0000,258.3,276.0,0.1478,330.3,-183.8,0,0.0,0.0,0.0000
4.4685,4.4684,0.1,0,-480.0,-971.8,1.3240,-479.4,-982.1,1.3632,286.5,279.0,0.0000,255.2,278.2,0.1566,332.1,-179.5,0,0.0,0.0,0.0000
4.4758,4.4684,7.5,0,-480.0,-971.8,1.3240,-479.4,-982.1,1.3632,286.5,279.0,0.0000,258.5,287.2,0.1566,341.7,-180.5,0,0.0,0.0,0.0000
4.4839,4.4764,7.6,0,-477.5,-969.4,1.3175,-477.1,-979.8,1.3632,283.5,282.0,-0.0000,254.8,290.1,0.1826,344.7,-173.9,0,0.0,0.0,0.0000
4.4918,4.4851,6.7,0,-475.2,-966.9,1.3149,-474.7,-977.3,1.3632,280.3,285.1,-0.0000,250.7,291.8,0.1929,345.8,-168.7,0,0.0,0.0,0.0000
4.5001,4.4936,6.5,0,-472.0,-964.2,1.3152,-472.3,-974.9,1.3632,277.4,288.0,-0.0000,244.4,293.7,0.1920,345.9,-162.2,0,0.0,0.0,0.0000
4.5088,4.5022,6.7,0,-470.4,-961.5,1.3038,-469.9,-972.4,1.3632,275.1,290.8,0.0000,243.2,295.7,0.2376,349.3,-156.5,0,0.0,0.0,0.0000
4.5158,4.5103,5.6,0,-468.1,-958.8,1.3238,-467.7,-970.1,1.3632,271.4,294.1,-0.0000,239.1,295.7,0.1575,345.2,-159.6,0,0.0,0.0,0.0000
4.5244,4.5190,5.5,0,-465.4,-956.5,1.3125,-465.4,-967.5,1.3632,266.9,298.1,-0.0000,234.3,299.6,0.2025,349.5,-150.0,0,0.0,0.0,0.0000
4.5328,4.5272,5.6,0,-464.1,-952.8,1.3130,-463.2,-965.0,1.3632,263.6,300.7,-0.0000,233.6,298.7,0.2008,348.4,-149.7,0,0.0,0.0,0.0000
4.5398,4.5352,4.6,0,-461.4,-950.9,1.3264,-461.1,-962.6,1.3632,260.3,303.3,-0.0000,227.1,301.3,0.1468,347.3,-147.5,0,0.0,0.0,0.0000
4.5487,4.5444,4.3,0,-458.3,-947.9,1.3128,-458.7,-959.8,1.3632,256.9,306.2,0.0000,220.4,303.3,0.2014,349.5,-135.7,0,0.0,0.0,0.0000
4.5559,4.5524,3.5,0,-457.2,-945.1,1.3102,-456.7,-957.3,1.3632,254.0,308.7,-0.0000,219.7,303.1,0.2118,349.5,-134.2,0,0.0,0.0,0.0000
4.5648,4.5613,3.6,0,-454.3,-943.2,1.3283,-454.5,-954.6,1.3632,250.4,312.0,0.0000,213.9,307.9,0.1396,350.3,-133.7,0,0.0,0.0,0.0000
4.5723,4.5699,2.4,0,-451.7,-940.3,1.3131,-452.3,-951.9,1.3632,246.9,315.2,-0.0000,208.0,308.6,0.2003,351.4,-122.5,0,0.0,0.0,0.0000
4.5801,4.5777,2.4,0,-450.1,-937.7,1.3204,-450.4,-949.4,1.3632,243.3,317.7,0.0000,205.5,310.7,0.1711,351.9,-122.1,0,0.0,0.0,0.0000
4.5881,4.5866,1.4,0,-447.7,-935.4,1.3434,-448.2,-946.6,1.3632,239.3,320.7,0.0000,200.9,313.6,0.0790,350.8,-125.1,0,0.0,0.0,0.0000
4.5966,4.5951,1.5,0,-445.1,-932.2,1.3153,-446.2,-943.9,1.3632,235.8,322.9,-0.0000,195.7,314.9,0.1916,354.2,-109.7,0,0.0,0.0,0.0000
4.6047,4.6034,1.3,0,-443.1,-929.8,1.3500,-444.3,-941.2,1.3632,232.4,325.4,-0.0000,190.6,317.9,0.0528,351.9,-116.4,0,0.0,0.0,0.0000
4.6119,4.6118,0.1,0,-440.9,-928.4,1.3424,-442.3,-938.4,1.3632,229.1,328.3,0.0000,185.1,322.8,0.0830,356.3,-107.2,0,0.0,0.0,0.0000
4.6204,4.6203,0.2,0,-439.1,-925.7,1.3327,-440.4,-935.6,1.3632,225.3,331.0,0.0000,181.5,324.5,0.1219,358.2,-99.8,0,0.0,0.0,0.0000
4.6280,4.6203,7.7,0,-439.1,-925.7,1.3327,-440.4,-935.6,1.3632,225.3,331.0,0.0000,182.8,332.9,0.1219,366.7,-99.2,0,0.0,0.0,0.0000
4.6364,4.6287,7.7,0,-436.9,-923.4,1.3372,-438.5,-932.8,1.3632,220.8,333.6,0.0000,174.8,328.3,0.1037,359.8,-94.1,0,0.0,0.0,0.0000
4.6444,4.6376,6.8,0,-434.6,-921.2,1.3480,-436.6,-929.8,1.3632,216.8,336.0,0.0000,166.6,325.5,0.0606,354.2,-90.6,0,0.0,0.0,0.0000
4.6524,4.6457,6.7,0,-432.8,-918.8,1.3419,-434.9,-927.1,1.3632,213.5,337.8,0.0000,158.7,320.5,0.0852,348.1,-81.8,0,0.0,0.0,0.0000
4.6604,4.6538,6.6,0,-431.0,-915.4,1.3530,-433.1,-924.4,1.3632,209.9,340.1,0.0000,151.0,313.1,0.0404,338.4,-79.8,0,0.0,0.0,0.0000
4.6684,4.6627,5.8,0,-428.0,-914.2,1.3510,-431.3,-921.3,1.3632,205.7,342.8,0.0000,141.0,311.8,0.0484,335.0,-69.7,0,0.0,0.0,0.0000
4.6765,4.6711,5.5,0,-427.1,-911.5,1.3504,-429.6,-918.4,1.3632,202.2,345.2,-0.0000,136.6,306.3,0.0509,328.8,-66.3,0,0.0,0.0,0.0000
4.6848,4.6792,5.6,0,-424.7,-908.4,1.3592,-427.9,-915.6,1.3632,199.1,347.6,-0.0000,127.5,299.6,0.0157,319.7,-61.7,0,0.0,0.0,0.0000
4.6927,4.6862,6.5,0,-422.4,-907.0,1.3664,-426.6,-913.2,1.3632,195.3,349.5,0.0000,119.1,297.8,-0.0130,315.8,-56.1,0,0.0,0.0,0.0000
4.6997,4.6947,5.0,0,-421.5,-903.5,1.3674,-424.9,-910.2,1.3632,190.4,352.2,0.0000,116.4,288.6,-0.0170,306.1,-55.7,0,0.0,0.0,0.0000
4.7083,4.7031,5.2,0,-419.9,-901.8,1.3733,-423.3,-907.2,1.3632,186.2,353.1,0.0000,110.6,285.5,-0.0404,301.7,-52.4,0,0.0,0.0,0.0000
4.7158,4.7115,4.3,0,-417.5,-899.0,1.3866,-421.8,-904.2,1.3632,182.8,355.3,-0.0000,102.1,279.2,-0.0936,293.2,-49.2,0,0.0,0.0,0.0000
4.7240,4.7200,4.0,0,-416.2,-896.3,1.3853,-420.3,-901.2,1.3632,175.5,349.4,-0.0000,97.1,273.1,-0.0885,286.3,-45.0,0,0.0,0.0,0.0000
4.7323,4.7284,3.9,0,-413.9,-894.5,1.3751,-418.8,-898.3,1.3632,169.0,345.0,0.0000,89.3,269.4,-0.0476,281.7,-35.2,0,0.0,0.0,0.0000
