t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad
0.8192,0.8117,7.6,0,-367.7,-699.2,1.3677,-361.5,-690.5,1.3522,43.4,195.2,0.0000,62.9,225.8,-0.0621,233.9,-16.1,0,0.0,0.0,0.0000
0.8276,0.8195,8.1,0,-367.8,-698.0,1.3696,-361.1,-689.0,1.3522,43.4,195.2,-0.0000,64.3,227.0,-0.0695,235.3,-17.7,0,0.0,0.0,0.0000
0.8359,0.8285,7.4,0,-366.2,-696.2,1.3710,-360.8,-687.3,1.3522,43.4,195.2,0.0000,60.6,226.5,-0.0753,234.0,-14.4,0,0.0,0.0,0.0000
0.8436,0.8374,6.2,0,-365.5,-694.7,1.3695,-360.4,-685.5,1.3522,43.4,195.2,0.0000,59.5,226.3,-0.0693,233.6,-13.1,0,0.0,0.0,0.0000
0.8512,0.8453,5.9,0,-364.4,-693.7,1.3769,-360.0,-684.0,1.3522,43.4,195.2,-0.0000,57.3,227.8,-0.0989,234.6,-12.4,0,0.0,0.0,0.0000
0.8598,0.8532,6.6,0,-363.1,-692.7,1.3719,-359.7,-682.4,1.3522,43.4,195.2,-0.0000,54.4,229.9,-0.0787,236.1,-7.9,0,0.0,0.0,0.0000
0.8675,0.8619,5.6,0,-362.5,-691.4,1.3811,-359.3,-680.7,1.3522,43.4,195.2,0.0000,53.6,230.5,-0.1154,236.5,-9.1,0,0.0,0.0,0.0000
0.8760,0.8714,4.5,0,-362.2,-688.9,1.3775,-358.9,-678.9,1.3522,43.4,195.2,-0.0000,53.9,228.0,-0.1013,234.1,-9.1,0,0.0,0.0,0.0000
0.8841,0.8787,5.4,0,-360.6,-687.7,1.3670,-358.6,-677.5,1.3522,43.4,195.2,0.0000,50.0,229.1,-0.0590,234.5,-2.6,0,0.0,0.0,0.0000
0.8916,0.8854,6.2,0,-359.6,-686.3,1.3653,-358.3,-676.1,1.3522,43.4,195.2,0.0000,48.3,229.3,-0.0524,234.4,-0.4,0,0.0,0.0,0.0000
0.8992,0.8956,3.6,0,-359.3,-685.1,1.3626,-357.8,-674.2,1.3522,43.4,195.2,-0.0000,48.1,230.1,-0.0414,235.1,0.5,0,0.0,0.0,0.0000
0.9078,0.9041,3.7,0,-358.1,-682.0,1.3692,-357.5,-672.5,1.3522,43.4,195.2,0.0000,45.8,225.9,-0.0680,230.5,0.3,0,0.0,0.0,0.0000
0.9157,0.9121,3.6,0,-356.6,-680.6,1.3661,-357.1,-670.9,1.3522,43.4,195.2,-0.0000,42.3,226.3,-0.0556,230.1,4.6,0,0.0,0.0,0.0000
0.9239,0.9207,3.2,0,-354.5,-678.9,1.3654,-356.8,-669.2,1.3522,43.4,195.2,0.0000,36.9,226.1,-0.0528,228.9,10.0,0,0.0,0.0,0.0000
0.9314,0.9292,2.3,0,-353.5,-677.4,1.3623,-356.4,-667.6,1.3522,43.4,195.2,0.0000,35.1,226.1,-0.0401,228.4,12.5,0,0.0,0.0,0.0000
0.9399,0.9374,2.5,0,-353.1,-674.6,1.3751,-356.0,-666.0,1.3522,43.4,195.2,0.0000,34.9,222.6,-0.0915,225.1,9.0,0,0.0,0.0,0.0000
0.9476,0.9462,1.4,0,-352.0,-672.5,1.3762,-355.6,-664.3,1.3522,43.4,195.2,-0.0000,32.5,220.8,-0.0960,223.0,10.8,0,0.0,0.0,0.0000
0.9557,0.9542,1.5,0,-350.8,-670.3,1.3719,-355.3,-662.7,1.3522,43.4,195.2,0.0000,30.1,218.8,-0.0789,220.4,13.8,0,0.0,0.0,0.0000
0.9639,0.9627,1.3,0,-349.0,-667.6,1.3617,-354.9,-661.1,1.3522,43.4,195.2,0.0000,25.8,215.5,-0.0381,216.1,19.5,0,0.0,0.0,0.0000
0.9718,0.9717,0.1,0,-348.0,-666.5,1.3615,-354.5,-659.3,1.3522,43.4,195.2,-0.0000,23.8,216.9,-0.0373,217.1,21.8,0,0.0,0.0,0.0000
0.9795,0.9717,7.8,0,-348.0,-666.5,1.3615,-354.5,-659.3,1.3522,43.4,195.2,-0.0000,24.8,221.4,-0.0373,221.7,21.7,0,0.0,0.0,0.0000
0.9879,0.9878,0.1,0,-346.1,-662.4,1.3553,-353.8,-656.2,1.3522,43.4,195.2,-0.0000,20.2,214.2,-0.0124,213.5,26.0,0,0.0,0.0,0.0000
0.9952,0.9878,7.5,0,-346.1,-662.4,1.3553,-353.8,-656.2,1.3522,43.4,195.2,-0.0000,21.2,218.5,-0.0124,218.0,26.0,0,0.0,0.0,0.0000
1.0033,0.9967,6.6,0,-345.5,-660.2,1.3607,-353.5,-654.4,1.3522,43.4,195.2,-0.0000,20.3,216.4,-0.0340,215.8,25.3,0,0.0,0.0,0.0000
1.0116,1.0051,6.4,0,-344.5,-658.1,1.3606,-353.1,-652.8,1.3522,43.4,195.2,-0.0000,18.4,214.9,-0.0336,214.1,26.8,0,0.0,0.0,0.0000
1.0191,1.0134,5.7,0,-343.1,-655.2,1.3559,-352.7,-651.2,1.3522,43.4,195.2,-0.0000,15.3,210.8,-0.0149,209.2,30.0,0,0.0,0.0,0.0000
1.0275,1.0219,5.6,0,-342.0,-653.7,1.3590,-352.4,-649.5,1.3522,43.4,195.2,0.0000,13.1,211.1,-0.0270,209.2,31.5,0,0.0,0.0,0.0000
1.0360,1.0303,5.7,0,-340.7,-651.4,1.3580,-352.0,-647.8,1.3522,43.4,195.2,0.0000,10.3,209.3,-0.0230,206.7,34.1,0,0.0,0.0,0.0000
1.0436,1.0389,4.7,0,-340.1,-649.7,1.3587,-351.6,-646.2,1.3522,43.4,195.2,-0.0000,9.4,208.6,-0.0258,205.9,34.8,0,0.0,0.0,0.0000
1.0521,1.0475,4.5,0,-339.5,-646.8,1.3567,-351.3,-644.5,1.3522,43.4,195.2,0.0000,8.7,204.9,-0.0178,202.0,35.0,0,0.0,0.0,0.0000
1.0592,1.0558,3.4,0,-339.0,-645.4,1.3518,-350.9,-642.9,1.3522,43.4,195.2,0.0000,8.2,204.8,0.0016,201.7,36.4,0,0.0,0.0,0.0000
1.0673,1.0625,4.7,0,-338.4,-643.1,1.3395,-350.6,-641.6,1.3522,43.4,195.2,0.0000,7.5,202.7,0.0511,199.0,39.2,0,0.0,0.0,0.0000
1.0751,1.0727,2.4,0,-337.7,-640.7,1.3550,-350.2,-639.6,1.3522,43.4,195.2,0.0000,6.3,200.1,-0.0110,196.8,36.7,0,0.0,0.0,0.0000
1.0835,1.0809,2.5,0,-337.3,-638.9,1.3368,-349.8,-638.0,1.3522,43.4,195.2,0.0000,6.3,199.7,0.0618,195.7,40.2,0,0.0,0.0,0.0000
1.0922,1.0896,2.6,0,-336.8,-636.0,1.3511,-349.4,-636.3,1.3522,43.4,195.2,0.0000,5.8,195.8,0.0043,192.4,37.0,0,0.0,0.0,0.0000
1.0999,1.0985,1.4,0,-335.7,-633.8,1.3502,-349.0,-634.5,1.3522,43.4,195.2,0.0000,3.7,193.8,0.0082,189.9,38.9,0,0.0,0.0,0.0000
1.1073,1.1061,1.2,0,-335.3,-632.5,1.3472,-348.7,-633.1,1.3522,43.4,195.2,0.0000,3.4,194.2,0.0202,190.2,39.8,0,0.0,0.0,0.0000
1.1161,1.1149,1.2,0,-335.6,-630.0,1.3417,-348.3,-631.3,1.3522,43.4,195.2,-0.0000,5.2,192.1,0.0419,188.2,38.5,0,0.0,0.0,0.0000
1.1234,1.1233,0.1,0,-334.7,-627.5,1.3543,-348.0,-629.7,1.3522,43.4,195.2,0.0000,3.5,188.7,-0.0083,185.0,37.1,0,0.0,0.0,0.0000
1.1316,1.1233,8.3,0,-334.7,-627.5,1.3543,-348.0,-629.7,1.3522,43.4,195.2,0.0000,4.6,193.5,-0.0083,190.0,37.1,0,0.0,0.0,0.0000
1.1398,1.1318,8.0,0,-334.5,-626.6,1.3522,-347.6,-628.0,1.3522,43.4,195.2,0.0000,5.2,195.6,0.0001,192.1,37.3,0,0.0,0.0,0.0000
1.1480,1.1407,7.3,0,-333.9,-625.1,1.3503,-347.2,-626.3,1.3522,43.4,195.2,0.0000,4.3,195.9,0.0077,192.1,38.7,0,0.0,0.0,0.0000
1.1558,1.1488,7.0,0,-333.7,-623.6,1.3424,-346.9,-624.7,1.3522,43.4,195.2,0.0000,4.8,195.9,0.0391,191.9,39.6,0,0.0,0.0,0.0000
1.1636,1.1571,6.5,0,-334.5,-621.2,1.3419,-346.5,-623.1,1.3522,43.4,195.2,0.0000,8.1,193.5,0.0411,190.3,36.0,0,0.0,0.0,0.0000
1.1711,1.1657,5.4,0,-333.6,-619.7,1.3461,-346.1,-621.4,1.3522,43.4,195.2,0.0000,6.5,193.2,0.0244,189.8,36.7,0,0.0,0.0,0.0000
1.1801,1.1748,5.3,0,-333.6,-618.8,1.3450,-345.7,-619.6,1.3522,43.4,195.2,-0.0000,7.7,195.7,0.0289,192.4,36.3,0,0.0,0.0,0.0000
1.1880,1.1826,5.4,0,-333.4,-616.9,1.3459,-345.4,-618.1,1.3522,43.4,195.2,-0.0000,8.0,194.9,0.0251,191.7,35.6,0,0.0,0.0,0.0000
1.1954,1.1913,4.2,0,-333.5,-614.9,1.3451,-345.0,-616.4,1.3522,43.4,195.2,0.0000,9.3,193.0,0.0285,190.2,34.1,0,0.0,0.0,0.0000
1.2041,1.1998,4.2,0,-333.6,-613.3,1.3478,-344.6,-614.8,1.3522,43.4,195.2,0.0000,10.6,193.3,0.0178,190.8,32.4,0,0.0,0.0,0.0000
1.2119,1.2082,3.7,0,-334.1,-611.8,1.3507,-344.3,-613.1,1.3522,43.4,195.2,0.0000,13.3,193.5,0.0060,191.8,29.3,0,0.0,0.0,0.0000
1.2198,1.2162,3.6,0,-334.0,-609.7,1.3517,-343.9,-611.6,1.3522,43.4,195.2,0.0000,14.1,191.9,0.0019,190.4,27.9,0,0.0,0.0,0.0000
1.2277,1.2249,2.8,0,-334.8,-607.3,1.3551,-343.6,-609.9,1.3522,43.4,195.2,0.0000,17.6,189.3,-0.0116,188.7,23.3,0,0.0,0.0,0.0000
1.2361,1.2336,2.5,0,-334.7,-606.5,1.3544,-343.2,-608.2,1.3522,43.4,195.2,-0.0000,18.3,191.7,-0.0085,191.1,23.3,0,0.0,0.0,0.0000
1.2441,1.2416,2.4,0,-335.2,-605.9,1.3454,-342.8,-606.6,1.3522,43.4,195.2,0.0000,20.8,194.5,0.0273,194.3,23.2,0,0.0,0.0,0.0000
1.2520,1.2503,1.7,0,-335.1,-604.7,1.3494,-342.5,-604.9,1.3522,43.4,195.2,0.0000,21.6,195.5,0.0111,195.4,21.9,0,0.0,0.0,0.0000
1.2591,1.2589,0.1,0,-335.7,-603.0,1.3476,-342.1,-603.2,1.3522,43.4,195.2,0.0000,24.2,194.5,0.0185,195.1,19.4,0,0.0,0.0,0.0000
1.2682,1.2681,0.1,0,-335.8,-601.0,1.3470,-341.7,-601.4,1.3522,43.4,195.2,-0.0000,25.7,194.0,0.0211,194.8,18.0,0,0.0,0.0,0.0000
1.2751,1.2681,7.1,0,-335.8,-601.0,1.3470,-341.7,-601.4,1.3522,43.4,195.2,-0.0000,26.6,198.0,0.0211,199.0,18.0,0,0.0,0.0,0.0000
1.2842,1.2841,0.1,0,-335.9,-599.0,1.3513,-341.0,-598.3,1.3522,43.4,195.2,-0.0000,28.0,197.5,0.0038,198.9,15.7,0,0.0,0.0,0.0000
1.2919,1.2841,7.8,0,-335.9,-599.0,1.3513,-341.0,-598.3,1.3522,43.4,195.2,-0.0000,29.0,202.0,0.0038,203.5,15.7,0,0.0,0.0,0.0000
1.2998,1.2951,4.8,0,-336.4,-598.5,1.3514,-340.5,-596.2,1.3522,43.4,195.2,0.0000,31.7,204.9,0.0031,206.9,13.6,0,0.0,0.0,0.0000
1.3077,1.3017,6.0,0,-337.1,-597.2,1.3501,-340.2,-594.9,1.3522,43.4,195.2,0.0000,34.7,205.7,0.0085,208.3,11.1,0,0.0,0.0,0.0000
1.3159,1.3094,6.4,0,-337.2,-595.3,1.3596,-339.9,-593.4,1.3522,43.4,195.2,0.0000,36.1,204.9,-0.0296,208.0,7.7,0,0.0,0.0,0.0000
1.3238,1.3176,6.2,0,-337.4,-594.1,1.3457,-339.5,-591.8,1.3522,43.4,195.2,0.0000,37.9,205.8,0.0259,209.1,9.0,0,0.0,0.0,0.0000
1.3322,1.3263,5.9,0,-337.6,-592.7,1.3647,-339.2,-590.1,1.3522,43.4,195.2,-0.0000,39.3,206.7,-0.0499,210.3,3.8,0,0.0,0.0,0.0000
1.3397,1.3349,4.7,0,-338.0,-591.9,1.3604,-338.8,-588.4,1.3522,43.4,195.2,0.0000,41.7,208.5,-0.0328,212.6,2.7,0,0.0,0.0,0.0000
1.3476,1.3430,4.7,0,-338.1,-590.3,1.3725,-338.4,-586.8,1.3522,43.4,195.2,0.0000,43.1,208.6,-0.0810,213.0,-1.1,0,0.0,0.0,0.0000
1.3556,1.3514,4.2,0,-338.5,-589.4,1.3632,-338.1,-585.2,1.3522,43.4,195.2,-0.0000,45.2,210.4,-0.0439,215.2,-0.9,0,0.0,0.0,0.0000
1.3637,1.3603,3.4,0,-338.7,-587.8,1.3642,-337.7,-583.4,1.3522,43.4,195.2,-0.0000,46.7,210.2,-0.0481,215.3,-2.6,0,0.0,0.0,0.0000
1.3720,1.3684,3.6,0,-338.9,-586.9,1.3569,-337.3,-581.8,1.3522,43.4,195.2,0.0000,48.5,212.5,-0.0187,218.0,-2.3,0,0.0,0.0,0.0000
1.3796,1.3768,2.7,0,-339.0,-585.1,1.3607,-337.0,-580.2,1.3522,43.4,195.2,-0.0000,49.8,211.5,-0.0339,217.2,-4.6,0,0.0,0.0,0.0000
1.3879,1.3854,2.5,0,-339.5,-584.3,1.3588,-336.6,-578.5,1.3522,43.4,195.2,-0.0000,52.4,213.9,-0.0265,220.2,-6.2,0,0.0,0.0,0.0000
1.3951,1.3854,9.7,0,-339.5,-584.3,1.3588,-336.6,-578.5,1.3522,43.4,195.2,-0.0000,53.4,218.2,-0.0265,224.5,-6.3,0,0.0,0.0,0.0000
1.4034,1.4032,0.1,0,-339.5,-581.1,1.3708,-335.8,-575.0,1.3522,43.4,195.2,0.0000,54.5,213.4,-0.0742,220.0,-11.0,0,0.0,0.0,0.0000
1.4122,1.4107,1.5,0,-339.6,-579.3,1.3706,-335.5,-573.6,1.3522,43.4,195.2,0.0000,56.0,213.4,-0.0734,220.2,-12.5,0,0.0,0.0,0.0000
1.4191,1.4190,0.1,0,-339.7,-578.3,1.3647,-335.1,-572.0,1.3522,43.4,195.2,-0.0000,55.6,208.2,-0.0501,215.2,-11.8,0,0.0,0.0,0.0000
1.4276,1.4275,0.1,0,-339.6,-577.0,1.3572,-334.8,-570.3,1.3522,43.4,195.2,0.0000,55.2,203.7,-0.0200,210.8,-10.8,0,0.0,0.0,0.0000
1.4357,1.4275,8.2,0,-339.6,-577.0,1.3572,-334.8,-570.3,1.3522,43.4,195.2,0.0000,54.3,199.7,-0.0200,206.7,-10.7,0,0.0,0.0,0.0000
1.4437,1.4372,6.4,0,-339.4,-575.0,1.3634,-334.4,-568.4,1.3522,43.4,195.2,-0.0000,53.0,190.7,-0.0447,197.6,-12.6,0,0.0,0.0,0.0000
1.4517,1.4444,7.3,0,-339.7,-573.5,1.3667,-334.0,-567.0,1.3522,43.4,195.2,-0.0000,53.3,183.2,-0.0580,190.2,-15.0,0,0.0,0.0,0.0000
1.4595,1.4529,6.7,0,-339.2,-571.6,1.3548,-333.7,-565.4,1.3522,43.4,195.2,0.0000,51.1,174.7,-0.0102,181.6,-12.5,0,0.0,0.0,0.0000
1.4680,1.4614,6.7,0,-339.2,-570.1,1.3584,-333.3,-563.7,1.3522,43.4,195.2,-0.0000,50.5,166.7,-0.0247,173.6,-14.2,0,0.0,0.0,0.0000
1.4751,1.4715,3.6,0,-339.1,-568.3,1.3674,-332.9,-561.7,1.3522,43.4,195.2,0.0000,49.6,158.5,-0.0608,165.3,-16.5,0,0.0,0.0,0.0000
1.4833,1.4783,5.1,0,-339.1,-566.8,1.3665,-332.6,-560.4,1.3522,43.4,195.3,0.0000,48.6,150.6,-0.0573,157.4,-17.1,0,0.0,0.0,0.0000
1.4911,1.4867,4.4,0,-338.7,-565.1,1.3533,-332.2,-558.7,1.3522,43.3,195.0,0.0000,46.8,142.4,-0.0042,149.1,-14.9,0,0.0,0.0,0.0000
1.5001,1.4950,5.0,0,-338.8,-563.8,1.3558,-331.8,-557.1,1.3522,43.6,196.2,-0.0000,46.5,135.3,-0.0145,142.1,-16.5,0,0.0,0.0,0.0000
1.5080,1.5054,2.6,0,-338.5,-561.6,1.3572,-331.4,-555.1,1.3522,41.9,188.5,-0.0000,45.0,125.6,-0.0200,132.3,-17.3,0,0.0,0.0,0.0000
1.5158,1.5121,3.7,0,-338.1,-559.8,1.3576,-331.1,-553.9,1.3522,40.9,184.2,0.0000,42.7,116.5,-0.0213,122.9,-17.1,0,0.0,0.0,0.0000
1.5243,1.5206,3.7,0,-338.3,-558.5,1.3519,-330.8,-552.3,1.3522,38.9,175.1,-0.0000,42.7,108.6,0.0014,115.3,-18.1,0,0.0,0.0,0.0000
1.5312,1.5206,10.6,0,-338.3,-558.5,1.3519,-330.8,-552.3,1.3522,38.9,175.1,-0.0000,42.1,105.6,0.0014,112.2,-18.1,0,0.0,0.0,0.0000
1.5395,1.5372,2.3,0,-336.3,-554.3,1.3627,-330.2,-549.6,1.3522,35.3,159.1,-0.0000,35.6,90.4,-0.0418,95.8,-16.1,0,0.0,0.0,0.0000
1.5482,1.5456,2.6,0,-336.3,-552.6,1.3542,-329.9,-548.3,1.3522,33.5,151.0,0.0000,34.1,79.6,-0.0079,85.0,-16.2,0,0.0,0.0,0.0000
1.5559,1.5544,1.4,0,-335.8,-551.6,1.3577,-329.6,-547.0,1.3522,31.6,142.2,-0.0000,31.6,72.2,-0.0219,77.2,-15.6,0,0.0,0.0,0.0000
1.5633,1.5629,0.4,0,-335.2,-549.7,1.3544,-329.3,-545.8,1.3522,29.7,133.8,-0.0000,28.9,62.1,-0.0086,66.9,-14.9,0,0.0,0.0,0.0000
1.5719,1.5629,9.0,0,-335.2,-549.7,1.3544,-329.3,-545.8,1.3522,29.7,133.8,-0.0000,27.7,56.9,-0.0086,61.5,-14.8,0,0.0,0.0,0.0000
1.5797,1.5796,0.1,0,-333.8,-546.4,1.3483,-328.9,-543.7,1.3522,26.1,117.3,-0.0000,22.6,42.5,0.0157,46.4,-12.6,0,0.0,0.0,0.0000
1.5873,1.5796,7.7,0,-333.8,-546.4,1.3483,-328.9,-543.7,1.3522,26.1,117.3,-0.0000,21.6,37.9,0.0157,41.7,-12.7,0,0.0,0.0,0.0000
1.5957,1.5880,7.7,0,-333.7,-545.1,1.3500,-328.7,-542.7,1.3522,24.3,109.4,0.0000,19.7,27.7,0.0087,31.4,-13.1,0,0.0,0.0,0.0000
1.6037,1.5963,7.4,0,-333.3,-543.8,1.3483,-328.5,-541.9,1.3522,22.5,101.3,-0.0000,17.1,17.6,0.0158,20.9,-12.8,0,0.0,0.0,0.0000
1.6120,1.6058,6.2,0,-333.3,-542.8,1.3501,-328.3,-541.0,1.3522,20.4,91.8,0.0000,16.8,13.5,0.0084,16.8,-13.5,0,0.0,0.0,0.0000
1.6201,1.6136,6.4,0,-332.6,-540.8,1.3505,-328.1,-540.3,1.3522,18.7,84.3,0.0000,12.6,-2.0,0.0070,0.8,-12.7,0,0.0,0.0,0.0000
1.6279,1.6217,6.1,0,-332.1,-539.9,1.3456,-328.0,-539.6,1.3522,17.0,76.7,0.0000,10.2,-8.7,0.0263,-6.2,-11.9,0,0.0,0.0,0.0000
1.6352,1.6306,4.6,0,-331.9,-539.4,1.3440,-327.8,-539.0,1.3522,15.1,68.0,0.0000,8.1,-17.4,0.0331,-15.1,-11.8,0,0.0,0.0,0.0000
1.6439,1.6393,4.6,0,-331.8,-537.9,1.3484,-327.7,-538.4,1.3522,13.2,59.2,-0.0000,6.2,-28.8,0.0153,-26.8,-12.4,0,0.0,0.0,0.0000
1.6512,1.6471,4.1,0,-331.5,-537.3,1.3388,-327.6,-538.0,1.3522,11.4,51.5,0.0000,3.9,-36.7,0.0538,-34.8,-12.3,0,0.0,0.0,0.0000
1.6602,1.6562,4.0,0,-331.1,-536.5,1.3380,-327.5,-537.6,1.3522,9.4,42.5,-0.0000,1.0,-46.9,0.0567,-45.3,-11.8,0,0.0,0.0,0.0000
1.6676,1.6643,3.3,0,-330.1,-535.4,1.3480,-327.4,-537.2,1.3522,7.7,34.8,-0.0000,-3.5,-56.8,0.0171,-56.2,-9.1,0,0.0,0.0,0.0000
1.6757,1.6728,2.9,0,-329.8,-535.5,1.3422,-327.4,-537.0,1.3522,5.9,26.7,-0.0000,-5.8,-63.8,0.0400,-63.5,-8.8,0,0.0,0.0,0.0000
1.6839,1.6812,2.6,0,-329.6,-534.5,1.3396,-327.3,-536.8,1.3522,3.9,17.5,-0.0000,-8.1,-73.9,0.0506,-73.8,-9.1,0,0.0,0.0,0.0000
1.6912,1.6895,1.7,0,-329.3,-534.6,1.3411,-327.3,-536.7,1.3522,2.1,9.3,-0.0000,-10.4,-80.5,0.0443,-80.7,-8.2,0,0.0,0.0,0.0000
1.6993,1.6980,1.2,0,-329.5,-535.0,1.3418,-327.3,-536.6,1.3522,0.6,2.6,-0.0000,-11.8,-87.4,0.0415,-87.8,-8.3,0,0.0,0.0,0.0000
1.7074,1.7073,0.1,0,-330.1,-536.0,1.3245,-327.3,-536.7,1.3522,-1.4,-6.1,-0.0000,-11.7,-92.3,0.1108,-92.4,-11.1,0,0.0,0.0,0.0000
1.7163,1.7148,1.5,0,-330.2,-535.8,1.3268,-327.3,-536.7,1.3522,-3.0,-13.7,-0.0000,-13.4,-101.4,0.1016,-101.7,-11.5,0,0.0,0.0,0.0000
1.7232,1.7231,0.1,0,-330.3,-536.9,1.3249,-327.4,-536.9,1.3522,-4.9,-22.2,-0.0000,-14.6,-105.5,0.1091,-105.8,-11.5,0,0.0,0.0,0.0000
1.7319,1.7317,0.1,0,-330.2,-537.4,1.3172,-327.4,-537.1,1.3522,-6.9,-30.8,0.0000,-17.0,-113.1,0.1399,-113.7,-11.9,0,0.0,0.0,0.0000
1.7392,1.7317,7.5,0,-330.2,-537.4,1.3172,-327.4,-537.1,1.3522,-6.9,-30.8,0.0000,-18.8,-121.1,0.1399,-122.0,-12.2,0,0.0,0.0,0.0000
1.7476,1.7411,6.5,0,-330.3,-538.4,1.3126,-327.5,-537.4,1.3522,-8.9,-40.2,0.0000,-20.6,-127.7,0.1585,-128.8,-12.7,0,0.0,0.0,0.0000
1.7559,1.7484,7.5,0,-330.5,-538.8,1.3135,-327.5,-537.8,1.3522,-10.5,-47.4,-0.0000,-22.0,-135.7,0.1547,-136.8,-13.3,0,0.0,0.0,0.0000
1.7636,1.7571,6.5,0,-331.0,-539.7,1.3228,-327.6,-538.2,1.3522,-12.5,-56.1,-0.0000,-22.5,-141.6,0.1175,-142.8,-13.0,0,0.0,0.0,0.0000
1.7717,1.7651,6.6,0,-331.4,-540.4,1.3174,-327.8,-538.7,1.3522,-14.1,-63.5,-0.0000,-23.4,-149.2,0.1391,-150.3,-14.8,0,0.0,0.0,0.0000
1.7799,1.7741,5.7,0,-331.7,-541.7,1.3245,-327.9,-539.3,1.3522,-16.0,-72.2,0.0000,-24.5,-155.2,0.1107,-156.5,-14.1,0,0.0,0.0,0.0000
1.7871,1.7825,4.6,0,-332.6,-543.4,1.3244,-328.0,-539.9,1.3522,-17.9,-80.6,-0.0000,-24.0,-158.8,0.1113,-159.9,-15.5,0,0.0,0.0,0.0000
1.7951,1.7907,4.4,0,-332.3,-544.5,1.3126,-328.2,-540.6,1.3522,-19.7,-88.7,-0.0000,-27.0,-165.6,0.1585,-167.0,-16.2,0,0.0,0.0,0.0000
1.8040,1.7995,4.5,0,-333.0,-545.8,1.3192,-328.4,-541.5,1.3522,-21.5,-96.9,0.0000,-27.1,-172.2,0.1319,-173.6,-16.6,0,0.0,0.0,0.0000
1.8115,1.8072,4.3,0,-333.5,-546.7,1.3241,-328.5,-542.2,1.3522,-23.2,-104.3,-0.0000,-28.2,-180.2,0.1126,-181.7,-16.7,0,0.0,0.0,0.0000
1.8199,1.8161,3.8,0,-333.5,-548.5,1.3128,-328.8,-543.2,1.3522,-25.2,-113.3,-0.0000,-29.5,-181.1,0.1577,-182.6,-17.7,0,0.0,0.0,0.0000
1.8273,1.8247,2.6,0,-335.4,-550.7,1.3080,-329.0,-544.2,1.3522,-27.1,-121.8,-0.0000,-24.1,-176.6,0.1767,-176.8,-22.6,0,0.0,0.0,0.0000
1.8351,1.8335,1.6,0,-335.4,-551.9,1.3166,-329.2,-545.3,1.3522,-29.0,-130.6,0.0000,-25.0,-176.3,0.1425,-177.0,-20.1,0,0.0,0.0,0.0000
1.8438,1.8414,2.5,0,-336.4,-553.4,1.3193,-329.5,-546.4,1.3522,-30.7,-138.2,0.0000,-22.8,-175.3,0.1318,-175.4,-21.5,0,0.0,0.0,0.0000
1.8511,1.8504,0.7,0,-336.6,-555.0,1.3147,-329.7,-547.7,1.3522,-32.6,-146.7,-0.0000,-22.9,-173.6,0.1499,-173.8,-21.9,0,0.0,0.0,0.0000
1.8603,1.8588,1.5,0,-338.1,-557.9,1.3215,-330.0,-548.9,1.3522,-34.4,-154.9,-0.0000,-19.3,-169.0,0.1229,-168.6,-23.0,0,0.0,0.0,0.0000
1.8686,1.8588,9.8,0,-338.1,-557.9,1.3215,-330.0,-548.9,1.3522,-34.4,-154.9,-0.0000,-20.2,-173.0,0.1229,-172.7,-23.1,0,0.0,0.0,0.0000
1.8751,1.8690,6.2,0,-338.5,-559.5,1.3292,-330.4,-550.6,1.3522,-36.7,-165.1,0.0000,-19.6,-171.4,0.0922,-171.1,-22.0,0,0.0,0.0,0.0000
1.8839,1.8838,0.1,0,-339.3,-563.9,1.3344,-331.0,-553.1,1.3522,-39.8,-179.3,0.0000,-18.2,-162.8,0.0714,-162.6,-20.4,0,0.0,0.0,0.0000
1.8911,1.8838,7.3,0,-339.3,-563.9,1.3344,-331.0,-553.1,1.3522,-39.8,-179.3,0.0000,-19.1,-166.8,0.0714,-166.6,-20.5,0,0.0,0.0,0.0000
1.8991,1.8924,6.7,0,-339.9,-565.5,1.3365,-331.3,-554.7,1.3522,-41.5,-187.1,0.0000,-18.4,-166.5,0.0629,-166.2,-20.7,0,0.0,0.0,0.0000
1.9073,1.9009,6.4,0,-339.8,-567.7,1.3386,-331.7,-556.3,1.3522,-43.4,-195.3,0.0000,-19.9,-164.9,0.0543,-165.0,-18.6,0,0.0,0.0,0.0000
1.9160,1.9097,6.3,0,-340.2,-569.7,1.3451,-332.1,-558.0,1.3522,-43.2,-194.7,0.0000,-19.9,-163.8,0.0284,-164.1,-17.3,0,0.0,0.0,0.0000
1.9231,1.9177,5.4,0,-341.2,-572.6,1.3498,-332.4,-559.6,1.3522,-43.4,-195.5,-0.0000,-17.8,-159.4,0.0097,-159.4,-17.6,0,0.0,0.0,0.0000
1.9319,1.9259,6.0,0,-341.8,-574.2,1.3489,-332.8,-561.2,1.3522,-43.4,-195.2,0.0000,-16.9,-159.9,0.0131,-159.7,-18.7,0,0.0,0.0,0.0000
1.9393,1.9346,4.7,0,-342.2,-576.4,1.3585,-333.1,-562.9,1.3522,-43.4,-195.2,-0.0000,-16.8,-157.5,-0.0251,-157.5,-16.8,0,0.0,0.0,0.0000
