# vision_rec team=blue id=15 addr=224.5.23.2:10006
arrival_mono_ns,t_capture_s,t_sent_s,camera,x_mm,y_mm,theta_rad,confidence
23525126893785,1790087504.331278,1790087504.335289,0,-607.16,472.34,-1.49350,0.922
23525223368034,1790087504.339875,1790087504.345065,0,-607.13,471.83,-1.49709,0.881
23525223434322,1790087504.348148,1790087504.352126,0,-606.78,471.38,-1.49534,0.843
23525225236552,1790087504.356594,1790087504.360653,0,-606.30,470.42,-1.49964,0.840
23525225270422,1790087504.365049,1790087504.369246,0,-606.08,469.60,-1.49430,0.822
23525225279796,1790087504.373797,1790087504.378939,0,-605.62,468.17,-1.47167,0.821
23525227032725,1790087504.381938,1790087504.386278,0,-604.73,466.84,-1.45875,0.819
23525227064265,1790087504.390402,1790087504.394434,0,-604.31,466.07,-1.44952,0.812
23525227073796,1790087504.398893,1790087504.402849,0,-603.76,465.82,-1.44792,0.834
23525228924010,1790087504.407566,1790087504.412223,0,-602.80,465.05,-1.43905,0.881
23525228952258,1790087504.415737,1790087504.420129,0,-602.66,463.77,-1.42536,0.855
23525228960485,1790087504.424224,1790087504.428303,0,-602.08,462.50,-1.41400,0.813
23525231406892,1790087504.432668,1790087504.436635,0,-601.36,461.75,-1.40624,0.858
23525326430420,1790087504.441156,1790087504.445857,0,-601.61,460.89,-1.40299,0.885
23525326487421,1790087504.449526,1790087504.453528,0,-601.07,460.34,-1.39530,0.864
23525326496387,1790087504.457989,1790087504.462211,0,-601.06,460.03,-1.39070,0.869
23525328056571,1790087504.466486,1790087504.470945,0,-599.78,459.37,-1.34569,0.854
23525328089185,1790087504.474902,1790087504.479334,0,-599.94,458.75,-1.32280,0.859
23525329757663,1790087504.483384,1790087504.487417,0,-599.73,459.15,-1.31451,0.854
23525329786235,1790087504.491782,1790087504.495991,0,-599.71,459.47,-1.29941,0.844
23525329794944,1790087504.500281,1790087504.504378,0,-599.74,459.31,-1.28602,0.858
23525331531190,1790087504.508835,1790087504.512680,0,-600.03,460.30,-1.26830,0.873
23525331560995,1790087504.517150,1790087504.521397,0,-600.87,460.27,-1.24627,0.876
23525331582709,1790087504.525618,1790087504.529559,0,-600.88,460.45,-1.24036,0.899
23525332036950,1790087504.534077,1790087504.538272,0,-600.56,460.28,-1.23245,0.900
23525428581940,1790087504.542589,1790087504.546471,0,-600.53,460.26,-1.22393,0.896
23525428641164,1790087504.550940,1790087504.555027,0,-600.80,460.59,-1.22454,0.879
23525428649933,1790087504.559398,1790087504.563537,0,-600.96,460.30,-1.22729,0.881
23525431065270,1790087504.567870,1790087504.572034,0,-600.76,460.08,-1.21995,0.884
23525431084175,1790087504.576435,1790087504.580484,0,-600.86,460.12,-1.22474,0.893
23525433077674,1790087504.584677,1790087504.588668,0,-600.95,460.10,-1.22205,0.896
23525433115393,1790087504.593237,1790087504.597503,0,-600.38,459.35,-1.21115,0.903
23525433126411,1790087504.601599,1790087504.605746,0,-600.37,459.57,-1.22101,0.894
23525434761790,1790087504.610192,1790087504.614293,0,-600.70,459.37,-1.23372,0.873
23525434778386,1790087504.618551,1790087504.623467,0,-600.00,459.69,-1.25110,0.881
23525434788989,1790087504.626962,1790087504.631205,0,-599.90,458.83,-1.25783,0.881
23525531341518,1790087504.635483,1790087504.641097,0,-600.03,458.13,-1.25873,0.857
23525531409122,1790087504.644297,1790087504.648374,0,-600.19,457.60,-1.25814,0.843
23525531419234,1790087504.652414,1790087504.656641,0,-600.18,457.47,-1.25597,0.850
23525531425688,1790087504.660797,1790087504.665261,0,-600.14,457.06,-1.25336,0.867
23525532761869,1790087504.669251,1790087504.673531,0,-600.53,456.92,-1.24947,0.854
23525532798929,1790087504.677639,1790087504.681598,0,-601.05,455.90,-1.24184,0.850
23525534393687,1790087504.686109,1790087504.690101,0,-601.49,455.84,-1.23859,0.832
23525534891117,1790087504.694545,1790087504.698653,0,-601.64,455.58,-1.23263,0.839
23525534899140,1790087504.702997,1790087504.706995,0,-602.09,454.87,-1.22834,0.869
23525536061773,1790087504.711418,1790087504.715364,0,-602.24,454.56,-1.22029,0.846
23525536073026,1790087504.719902,1790087504.723882,0,-602.79,452.99,-1.20112,0.823
23525536079559,1790087504.728359,1790087504.732421,0,-603.31,452.29,-1.19505,0.819
23525536649485,1790087504.736826,1790087504.740972,0,-603.45,451.85,-1.19232,0.791
23525633448967,1790087504.745238,1790087504.749445,0,-603.88,450.81,-1.18146,0.807
23525633525483,1790087504.753704,1790087504.757885,0,-602.87,450.57,-1.19087,0.865
23525633535824,1790087504.762218,1790087504.766225,0,-603.27,449.03,-1.17104,0.833
23525634642983,1790087504.770599,1790087504.774701,0,-602.64,448.18,-1.18073,0.809
23525634666290,1790087504.779024,1790087504.782949,0,-603.31,446.34,-1.18842,0.807
23525636364379,1790087504.787449,1790087504.791571,0,-603.25,445.25,-1.19043,0.833
23525636386506,1790087504.795933,1790087504.799861,0,-602.00,444.79,-1.19801,0.881
23525636396719,1790087504.804422,1790087504.808741,0,-601.84,443.96,-1.20316,0.899
23525638056809,1790087504.812848,1790087504.816768,0,-601.74,442.82,-1.20960,0.862
23525638102603,1790087504.821366,1790087504.825602,0,-602.11,441.68,-1.21772,0.943
23525638110202,1790087504.829771,1790087504.834224,0,-602.41,440.52,-1.21552,0.935
23525639171919,1790087504.838266,1790087504.842522,0,-601.94,439.07,-1.21855,0.936
23525639190012,1790087504.846607,1790087504.850665,0,-602.07,438.34,-1.21822,0.893
23525735423511,1790087504.855105,1790087504.859064,0,-601.84,437.75,-1.21422,0.905
23525735493806,1790087504.863540,1790087504.867496,0,-602.09,437.11,-1.21870,0.900
23525736635903,1790087504.871966,1790087504.876103,0,-602.29,436.94,-1.21573,0.884
23525736653396,1790087504.880437,1790087504.884475,0,-603.35,435.76,-1.22836,0.902
23525738781563,1790087504.888892,1790087504.892982,0,-604.32,435.21,-1.22506,0.898
23525738795176,1790087504.897356,1790087504.901590,0,-605.93,434.14,-1.21471,0.919
23525738828485,1790087504.905789,1790087504.909951,0,-606.12,434.73,-1.21815,0.913
23525738835895,1790087504.914206,1790087504.918184,0,-607.26,433.88,-1.21398,0.907
23525740770430,1790087504.922690,1790087504.926870,0,-607.70,433.94,-1.20615,0.916
23525740782762,1790087504.931138,1790087504.935500,0,-607.97,434.46,-1.20583,0.910
23525740790364,1790087504.939636,1790087504.943909,0,-607.84,434.10,-1.19962,0.899
23525838127567,1790087504.948022,1790087504.952056,0,-608.12,434.57,-1.20952,0.905
23525838190731,1790087504.956458,1790087504.960645,0,-608.11,434.64,-1.21216,0.917
23525838197924,1790087504.964928,1790087504.969170,0,-608.12,434.87,-1.21138,0.896
23525839800433,1790087504.973384,1790087504.979659,0,-607.70,435.02,-1.21932,0.910
23525839846644,1790087504.981867,1790087504.985935,0,-607.51,435.22,-1.22326,0.903
23525839855356,1790087504.990281,1790087504.994394,0,-607.16,435.82,-1.23290,0.937
23525841392816,1790087504.998682,1790087505.002633,0,-607.03,435.48,-1.24493,0.901
23525841407353,1790087505.007209,1790087505.013332,0,-606.58,436.06,-1.25012,0.901
23525841415113,1790087505.015602,1790087505.019509,0,-605.84,436.20,-1.26063,0.942
23525842776339,1790087505.024082,1790087505.028107,0,-605.59,436.63,-1.26925,0.914
23525842789105,1790087505.032508,1790087505.036603,0,-606.20,437.17,-1.27743,0.881
23525844037850,1790087505.040973,1790087505.047277,0,-605.53,437.35,-1.28737,0.913
23525844048381,1790087505.049443,1790087505.053676,0,-605.92,438.01,-1.29027,0.909
23525940104680,1790087505.057869,1790087505.061843,0,-606.06,438.09,-1.29247,0.893
23525940160464,1790087505.066381,1790087505.070332,0,-606.24,438.32,-1.29166,0.902
23525941927333,1790087505.075107,1790087505.081261,0,-606.30,438.54,-1.29152,0.910
23525941947307,1790087505.083429,1790087505.087587,0,-606.46,438.50,-1.29004,0.905
23525941955483,1790087505.091647,1790087505.095733,0,-606.58,438.62,-1.29166,0.914
23525943677140,1790087505.100116,1790087505.104080,0,-606.84,438.27,-1.29234,0.889
23525943692068,1790087505.108890,1790087505.114008,0,-606.93,438.31,-1.29451,0.886
23525943701534,1790087505.117060,1790087505.120950,0,-607.29,438.49,-1.29438,0.883
23525945426703,1790087505.125440,1790087505.129665,0,-607.94,437.56,-1.28123,0.855
23525945445690,1790087505.133926,1790087505.137939,0,-607.95,437.48,-1.28228,0.859
23525945452634,1790087505.142705,1790087505.147675,0,-607.90,436.95,-1.27724,0.863
23526043694242,1790087505.150806,1790087505.155147,0,-607.85,436.77,-1.28458,0.839
23526043754856,1790087505.159344,1790087505.163573,0,-607.84,436.62,-1.27759,0.837
23526043776714,1790087505.167720,1790087505.171752,0,-607.46,435.84,-1.27014,0.858
23526043784382,1790087505.176403,1790087505.181179,0,-607.28,436.03,-1.27101,0.856
23526044903332,1790087505.184607,1790087505.188596,0,-606.87,435.64,-1.27177,0.880
23526044942510,1790087505.193110,1790087505.197166,0,-606.29,436.01,-1.27627,0.890
23526046662933,1790087505.201473,1790087505.205479,0,-606.12,435.61,-1.27248,0.892
23526046683316,1790087505.210091,1790087505.214064,0,-605.69,435.96,-1.27594,0.892
23526046692963,1790087505.218456,1790087505.222794,0,-604.79,435.83,-1.27035,0.924
23526048325142,1790087505.226840,1790087505.230841,0,-603.90,435.63,-1.25786,0.926
23526048342640,1790087505.235395,1790087505.240873,0,-603.06,435.77,-1.25859,0.908
23526048352813,1790087505.243959,1790087505.248339,0,-602.14,435.57,-1.25644,0.890
23526048907346,1790087505.252304,1790087505.256542,0,-601.64,435.54,-1.26153,0.871
23526145349345,1790087505.260632,1790087505.264672,0,-601.14,435.34,-1.26011,0.850
23526145387929,1790087505.269125,1790087505.273216,0,-600.95,435.22,-1.26127,0.861
23526145422362,1790087505.277576,1790087505.281560,0,-600.77,435.14,-1.26647,0.854
23526146517136,1790087505.286029,1790087505.289952,0,-600.14,434.10,-1.28852,0.871
23526146534382,1790087505.294476,1790087505.298447,0,-599.93,434.25,-1.30016,0.875
23526148295889,1790087505.302901,1790087505.306885,0,-599.71,434.08,-1.30456,0.860
23526148320327,1790087505.311506,1790087505.316341,0,-599.89,433.61,-1.31824,0.866
23526148359002,1790087505.319831,1790087505.323876,0,-600.04,434.19,-1.34307,0.804
23526150021206,1790087505.328317,1790087505.332540,0,-600.07,434.72,-1.36246,0.795
23526150036630,1790087505.336708,1790087505.340984,0,-600.13,434.82,-1.36799,0.801
23526150047671,1790087505.345270,1790087505.349190,0,-600.10,434.69,-1.36976,0.805
23526151060357,1790087505.353619,1790087505.357788,0,-600.09,434.77,-1.37187,0.807
23526247684854,1790087505.362075,1790087505.366057,0,-600.17,434.54,-1.36947,0.811
23526247731032,1790087505.370483,1790087505.374441,0,-600.14,434.29,-1.35845,0.824
23526247740106,1790087505.379031,1790087505.382851,0,-600.27,433.91,-1.34828,0.827
23526248892220,1790087505.387386,1790087505.391285,0,-600.71,433.72,-1.33768,0.805
23526248926625,1790087505.395850,1790087505.400086,0,-600.47,433.43,-1.32199,0.859
23526250623158,1790087505.404299,1790087505.408228,0,-600.64,433.37,-1.30578,0.850
23526250636858,1790087505.412720,1790087505.416901,0,-600.94,433.27,-1.29320,0.863
23526250643632,1790087505.421213,1790087505.425199,0,-601.13,434.01,-1.28231,0.836
23526252365928,1790087505.429648,1790087505.433595,0,-600.95,433.79,-1.26938,0.878
23526252376021,1790087505.438096,1790087505.441985,0,-601.27,433.44,-1.25397,0.872
23526252395989,1790087505.446485,1790087505.450731,0,-601.68,433.51,-1.24868,0.852
23526254425853,1790087505.455008,1790087505.459154,0,-601.90,433.56,-1.24340,0.847
23526350916639,1790087505.463486,1790087505.467492,0,-602.16,433.94,-1.24465,0.865
