# vision_rec team=blue id=15 addr=224.5.23.2:10006
arrival_mono_ns,t_capture_s,t_sent_s,camera,x_mm,y_mm,theta_rad,confidence
23496558711802,1790087475.756139,1790087475.760185,0,-450.94,392.63,-1.12301,0.919
23496558743555,1790087475.764598,1790087475.768571,0,-451.22,392.87,-1.12006,0.946
23496654682133,1790087475.773042,1790087475.777133,0,-451.27,393.05,-1.10974,0.932
23496654723035,1790087475.781475,1790087475.787359,0,-451.27,393.83,-1.09763,0.930
23496655862437,1790087475.790379,1790087475.794642,0,-450.68,395.22,-1.08213,0.938
23496655892574,1790087475.798403,1790087475.802452,0,-450.34,395.98,-1.07251,0.907
23496657666612,1790087475.806858,1790087475.810987,0,-450.76,396.14,-1.06240,0.881
23496657696579,1790087475.815428,1790087475.820184,0,-451.86,396.38,-1.05095,0.904
23496657705260,1790087475.823715,1790087475.827655,0,-452.55,397.00,-1.03565,0.918
23496659433671,1790087475.832197,1790087475.836280,0,-452.80,397.81,-1.02240,0.932
23496659462780,1790087475.840639,1790087475.844678,0,-452.98,398.24,-1.00553,0.944
23496659471401,1790087475.849083,1790087475.853332,0,-453.64,398.95,-0.99348,0.951
23496660352216,1790087475.857519,1790087475.861751,0,-453.36,400.38,-0.97472,0.955
23496757490910,1790087475.865985,1790087475.870266,0,-454.11,401.55,-0.96403,0.936
23496757564569,1790087475.874439,1790087475.878873,0,-454.31,401.82,-0.95374,0.952
23496757574645,1790087475.882894,1790087475.886994,0,-455.56,402.25,-0.96113,0.960
23496758897638,1790087475.891328,1790087475.895359,0,-456.01,403.09,-0.96374,0.973
23496758924715,1790087475.899795,1790087475.903718,0,-456.96,403.35,-0.95922,0.950
23496760710800,1790087475.908249,1790087475.912582,0,-457.47,403.96,-0.95964,0.957
23496760743276,1790087475.916676,1790087475.920951,0,-457.68,404.70,-0.95745,0.950
23496760752676,1790087475.925126,1790087475.929140,0,-458.13,405.74,-0.95458,0.937
23496762536733,1790087475.933581,1790087475.937553,0,-458.47,406.21,-0.95155,0.930
23496762563601,1790087475.942042,1790087475.946256,0,-458.69,407.00,-0.94644,0.941
23496762572944,1790087475.950425,1790087475.954965,0,-459.28,408.50,-0.94492,0.914
23496763799465,1790087475.958912,1790087475.963118,0,-460.70,409.74,-0.95468,0.944
23496763827046,1790087475.967373,1790087475.971516,0,-461.42,410.98,-0.95406,0.915
23496860587876,1790087475.975841,1790087475.979993,0,-462.80,411.91,-0.94609,0.858
23496860637412,1790087475.984277,1790087475.990531,0,-464.24,412.60,-0.92653,0.830
23496860664949,1790087475.992735,1790087475.996835,0,-465.65,413.08,-0.92784,0.937
23496860672007,1790087476.001184,1790087476.005295,0,-466.08,416.11,-0.91641,0.926
23496862505326,1790087476.009648,1790087476.013714,0,-466.95,417.54,-0.91745,0.933
23496862533866,1790087476.018084,1790087476.024514,0,-468.87,418.61,-0.91423,0.913
23496862557935,1790087476.026696,1790087476.031046,0,-470.86,419.28,-0.91064,0.919
23496864500377,1790087476.034977,1790087476.039073,0,-472.17,420.96,-0.90150,0.939
23496864529893,1790087476.043493,1790087476.048414,0,-473.12,423.48,-0.88792,0.907
23496864539680,1790087476.051915,1790087476.058396,0,-474.89,424.92,-0.87827,0.901
23496865741721,1790087476.060601,1790087476.064794,0,-476.83,426.20,-0.87627,0.913
23496962652728,1790087476.068809,1790087476.072749,0,-476.90,428.75,-0.86129,0.836
23496962753777,1790087476.077271,1790087476.081403,0,-478.67,430.74,-0.86756,0.939
23496962782147,1790087476.085870,1790087476.091147,0,-480.02,431.73,-0.85140,0.917
23496962842514,1790087476.094125,1790087476.098100,0,-481.70,434.17,-0.84514,0.883
23496965067691,1790087476.102564,1790087476.106608,0,-482.85,435.72,-0.86459,0.922
23496965117143,1790087476.110976,1790087476.115257,0,-484.80,437.55,-0.87240,0.940
23496965125878,1790087476.119737,1790087476.124811,0,-486.20,438.33,-0.88508,0.954
23496965132475,1790087476.127914,1790087476.131887,0,-487.91,440.24,-0.88969,0.926
23496966949687,1790087476.136364,1790087476.140494,0,-488.33,442.46,-0.90034,0.920
23496966960477,1790087476.144836,1790087476.149024,0,-491.02,443.04,-0.92369,0.914
23496966967570,1790087476.153441,1790087476.158375,0,-492.37,444.93,-0.92632,0.950
23496968266188,1790087476.161735,1790087476.165716,0,-493.44,445.41,-0.94081,0.928
23496968327236,1790087476.170137,1790087476.174278,0,-494.66,447.82,-0.93371,0.923
23497064701137,1790087476.178602,1790087476.182537,0,-495.86,449.50,-0.94122,0.877
23497064753538,1790087476.187051,1790087476.191178,0,-498.01,450.67,-0.96232,0.942
23497064760749,1790087476.195479,1790087476.199694,0,-499.59,451.77,-0.95019,0.956
23497067440018,1790087476.203963,1790087476.207968,0,-500.38,454.54,-0.94181,0.901
23497067471794,1790087476.212388,1790087476.216479,0,-501.95,456.60,-0.94762,0.929
23497067481843,1790087476.221122,1790087476.226472,0,-503.45,457.88,-0.94107,0.870
23497067515055,1790087476.229317,1790087476.233571,0,-505.26,459.20,-0.92624,0.833
23497069034630,1790087476.237738,1790087476.241672,0,-506.92,460.81,-0.91610,0.901
23497069065263,1790087476.246201,1790087476.250247,0,-507.75,463.48,-0.89692,0.898
23497069075087,1790087476.254758,1790087476.258873,0,-510.53,464.99,-0.88912,0.901
23497069619318,1790087476.263111,1790087476.267125,0,-512.56,466.32,-0.89682,0.935
23497166804944,1790087476.271521,1790087476.275514,0,-513.08,469.13,-0.87847,0.928
23497166870226,1790087476.280049,1790087476.284047,0,-514.98,470.45,-0.86339,0.956
23497167923805,1790087476.288532,1790087476.292588,0,-516.39,471.45,-0.86455,0.933
23497168874770,1790087476.305344,1790087476.309648,0,-518.97,473.53,-0.87973,0.934
23497170779031,1790087476.313806,1790087476.317789,0,-519.14,474.57,-0.88892,0.899
23497170807401,1790087476.322228,1790087476.326780,0,-520.16,476.21,-0.90110,0.918
23497170816455,1790087476.330703,1790087476.334859,0,-520.61,476.52,-0.91822,0.919
23497172352761,1790087476.339200,1790087476.343239,0,-520.41,477.60,-0.94150,0.950
23497172383573,1790087476.347636,1790087476.351942,0,-520.88,478.31,-0.96549,0.936
23497172391374,1790087476.356068,1790087476.360531,0,-521.17,478.39,-0.97183,0.896
23497269520535,1790087476.372933,1790087476.377134,0,-522.50,479.21,-0.99188,0.941
23497269571230,1790087476.381424,1790087476.387704,0,-523.12,479.98,-0.99958,0.904
23497269581111,1790087476.390556,1790087476.394910,0,-524.29,480.65,-1.00677,0.882
23497270867667,1790087476.398297,1790087476.402467,0,-524.72,480.90,-1.00980,0.900
23497270904246,1790087476.406741,1790087476.410846,0,-525.21,481.15,-1.00301,0.919
23497272596856,1790087476.415237,1790087476.419520,0,-525.77,482.84,-0.99688,0.919
23497272625294,1790087476.423608,1790087476.427597,0,-525.55,483.64,-0.98387,0.901
23497272634587,1790087476.432101,1790087476.436134,0,-525.74,484.19,-0.97656,0.886
23497274653806,1790087476.440530,1790087476.444773,0,-526.22,484.88,-0.96236,0.863
23497274682862,1790087476.448987,1790087476.453001,0,-527.24,485.30,-0.94583,0.911
23497274691791,1790087476.457403,1790087476.461818,0,-527.81,485.96,-0.94306,0.874
23497276199771,1790087476.465893,1790087476.469793,0,-528.08,487.57,-0.92324,0.889
23497276246620,1790087476.474329,1790087476.478507,0,-528.71,488.75,-0.92050,0.857
23497276254942,1790087476.482802,1790087476.486929,0,-529.57,489.35,-0.91253,0.873
23497371475482,1790087476.491223,1790087476.495418,0,-530.77,489.70,-0.90736,0.899
23497371532821,1790087476.499682,1790087476.503910,0,-531.41,490.39,-0.89926,0.870
23497374041370,1790087476.508121,1790087476.512214,0,-532.81,491.06,-0.90581,0.890
23497374072584,1790087476.516590,1790087476.520797,0,-532.90,491.80,-0.91070,0.885
23497374082207,1790087476.525021,1790087476.529004,0,-533.32,492.88,-0.91988,0.927
23497374088945,1790087476.533408,1790087476.537964,0,-533.90,493.45,-0.93302,0.925
23497376603071,1790087476.542007,1790087476.546278,0,-533.89,494.83,-0.93319,0.901
23497376632198,1790087476.550407,1790087476.554745,0,-534.65,496.65,-0.95745,0.899
23497376677134,1790087476.558818,1790087476.563211,0,-535.16,497.92,-0.96709,0.885
23497378655313,1790087476.567327,1790087476.571520,0,-535.48,498.37,-0.97490,0.888
23497378684410,1790087476.575726,1790087476.579661,0,-537.33,498.68,-0.97939,0.843
23497378693676,1790087476.584171,1790087476.588402,0,-538.67,499.96,-0.99975,0.904
23497473940130,1790087476.592625,1790087476.596909,0,-539.49,501.62,-1.01276,0.894
23497474008827,1790087476.601177,1790087476.605435,0,-540.13,503.56,-1.00140,0.913
23497476505900,1790087476.609511,1790087476.613522,0,-540.65,504.93,-0.99821,0.954
23497476551147,1790087476.617990,1790087476.622566,0,-541.54,505.60,-0.99928,0.953
23497476562824,1790087476.626438,1790087476.631337,0,-542.24,507.35,-0.98544,0.943
23497476608179,1790087476.634875,1790087476.639042,0,-545.16,507.09,-0.97221,0.900
23497478242345,1790087476.643327,1790087476.647636,0,-544.73,510.09,-0.97091,0.849
23497478274082,1790087476.651782,1790087476.655909,0,-546.13,511.75,-0.96913,0.932
23497478282940,1790087476.660205,1790087476.664299,0,-547.93,513.26,-0.94512,0.923
23497479687846,1790087476.668647,1790087476.672720,0,-548.85,514.67,-0.92916,0.875
23497479709810,1790087476.677166,1790087476.681230,0,-551.30,516.52,-0.94460,0.926
23497576670864,1790087476.685571,1790087476.690092,0,-552.07,518.07,-0.94857,0.929
23497576728097,1790087476.694116,1790087476.698170,0,-553.49,519.76,-0.92725,0.928
23497576738660,1790087476.702453,1790087476.706803,0,-554.78,521.58,-0.93010,0.894
23497579103898,1790087476.710998,1790087476.715255,0,-556.11,524.01,-0.92736,0.876
23497579135564,1790087476.719359,1790087476.723765,0,-556.47,526.01,-0.93998,0.861
23497579155853,1790087476.727811,1790087476.731829,0,-559.22,526.51,-0.94513,0.917
23497579163400,1790087476.736324,1790087476.740386,0,-559.20,529.10,-0.96285,0.882
23497581074193,1790087476.744674,1790087476.748671,0,-560.62,531.57,-0.97753,0.920
23497581114029,1790087476.753187,1790087476.759693,0,-562.00,532.22,-0.98460,0.874
23497581126209,1790087476.761944,1790087476.766171,0,-563.09,534.02,-0.99805,0.867
23497582543405,1790087476.770083,1790087476.774395,0,-563.48,537.22,-0.99160,0.847
23497582573291,1790087476.778392,1790087476.782662,0,-565.44,538.58,-0.98951,0.772
23497582582583,1790087476.787066,1790087476.793361,0,-567.23,539.40,-1.00189,0.861
23497678555815,1790087476.795481,1790087476.799621,0,-568.22,542.44,-1.00435,0.841
23497678612970,1790087476.803852,1790087476.807874,0,-569.37,543.95,-0.99873,0.868
23497680988439,1790087476.812346,1790087476.816348,0,-571.36,545.40,-0.98532,0.799
23497681030182,1790087476.820962,1790087476.827291,0,-573.91,546.35,-0.99710,0.929
23497681040376,1790087476.829675,1790087476.833877,0,-574.31,549.82,-0.99192,0.918
23497681065010,1790087476.837694,1790087476.841718,0,-575.48,551.50,-0.96855,0.901
23497682823903,1790087476.846181,1790087476.850248,0,-577.42,552.84,-0.94978,0.923
23497682836932,1790087476.854833,1790087476.860349,0,-579.10,554.06,-0.94909,0.875
23497682843690,1790087476.863044,1790087476.867325,0,-580.66,555.35,-0.92090,0.897
23497684069891,1790087476.871446,1790087476.875703,0,-581.51,558.09,-0.91998,0.888
23497684091228,1790087476.879980,1790087476.884372,0,-583.21,559.98,-0.91019,0.818
23497781988632,1790087476.888739,1790087476.893724,0,-585.33,560.65,-0.90757,0.761
23497782056294,1790087476.896787,1790087476.900668,0,-586.32,561.55,-0.90462,0.894
23497782065217,1790087476.905242,1790087476.909135,0,-587.07,564.32,-0.89366,0.892
23497782071982,1790087476.913680,1790087476.918119,0,-587.92,565.63,-0.87863,0.813
23497784163672,1790087476.922287,1790087476.927106,0,-589.07,566.67,-0.87265,0.863
23497784196858,1790087476.930597,1790087476.934517,0,-589.80,568.42,-0.86554,0.826
23497784206210,1790087476.939072,1790087476.942960,0,-589.97,570.67,-0.85768,0.866
23497785858752,1790087476.947455,1790087476.951614,0,-590.62,571.30,-0.85535,0.888
23497785887811,1790087476.956111,1790087476.960565,0,-591.85,572.06,-0.85412,0.893
23497785896112,1790087476.964426,1790087476.968462,0,-593.32,572.51,-0.84109,0.873
23497787575584,1790087476.972834,1790087476.976937,0,-593.84,573.89,-0.82090,0.876
23497787602444,1790087476.981369,1790087476.986824,0,-594.20,574.30,-0.82074,0.849
23497787611046,1790087476.990390,1790087476.995781,0,-594.55,574.81,-0.81667,0.883
23497882499477,1790087476.998423,1790087477.002690,0,-594.40,575.33,-0.81533,0.894
23497883811838,1790087477.006641,1790087477.010802,0,-594.09,575.67,-0.82809,0.894
23497883845859,1790087477.015132,1790087477.019741,0,-593.45,575.94,-0.83775,0.876
23497887028773,1790087477.023722,1790087477.028500,0,-593.28,576.15,-0.84159,0.871
23497887056650,1790087477.040480,1790087477.044436,0,-591.96,577.31,-0.86138,0.877
23497887065029,1790087477.048865,1790087477.052894,0,-591.96,576.87,-0.86868,0.886
23497888556162,1790087477.057395,1790087477.061648,0,-590.94,577.50,-0.87104,0.876
23497888583369,1790087477.065771,1790087477.069681,0,-591.28,576.01,-0.88183,0.799
23497888592072,1790087477.074226,1790087477.078274,0,-589.36,576.89,-0.88841,0.878
23497889347724,1790087477.082653,1790087477.086902,0,-589.45,576.15,-0.89542,0.905
23497889375049,1790087477.091166,1790087477.095401,0,-588.95,575.52,-0.90095,0.888
23497984897955,1790087477.099578,1790087477.103529,0,-589.48,574.22,-0.90811,0.898
23497986035523,1790087477.108013,1790087477.111946,0,-588.45,574.19,-0.91579,0.891
23497986069760,1790087477.116450,1790087477.120403,0,-587.89,573.85,-0.91787,0.914
23497988868803,1790087477.133346,1790087477.137484,0,-586.96,573.02,-0.90586,0.949
23497988914415,1790087477.141802,1790087477.146374,0,-586.49,572.35,-0.89837,0.947
23497988922934,1790087477.150267,1790087477.154243,0,-585.35,571.56,-0.88766,0.911
23497990569500,1790087477.158870,1790087477.162895,0,-584.03,570.96,-0.87048,0.877
23497990599633,1790087477.167223,1790087477.171378,0,-583.05,570.89,-0.86701,0.862
23497990608325,1790087477.175610,1790087477.179612,0,-582.16,571.02,-0.87429,0.869
23497993048031,1790087477.184085,1790087477.188142,0,-582.37,569.88,-0.86049,0.869
23498089103588,1790087477.192486,1790087477.196508,0,-582.01,569.83,-0.85998,0.887
23498089159123,1790087477.200967,1790087477.204932,0,-581.52,569.38,-0.86989,0.860
23498089168095,1790087477.209419,1790087477.213404,0,-581.60,569.85,-0.87033,0.907
23498089174523,1790087477.217863,1790087477.221819,0,-581.35,568.75,-0.88925,0.928
23498091732743,1790087477.226396,1790087477.230405,0,-581.62,568.66,-0.89601,0.867
23498091763002,1790087477.234836,1790087477.239011,0,-581.90,568.42,-0.90082,0.881
23498091772512,1790087477.243208,1790087477.247359,0,-582.41,568.04,-0.91230,0.869
23498091779843,1790087477.251660,1790087477.256424,0,-583.39,567.57,-0.91476,0.857
23498093618839,1790087477.260142,1790087477.264419,0,-583.57,568.75,-0.91795,0.871
23498093646921,1790087477.268553,1790087477.272593,0,-584.32,569.34,-0.92918,0.825
23498093656126,1790087477.277000,1790087477.280981,0,-585.61,568.81,-0.94823,0.818
23498094917912,1790087477.285440,1790087477.289613,0,-585.94,569.41,-0.96221,0.874
23498094945365,1790087477.293995,1790087477.298005,0,-586.96,570.58,-0.97900,0.903
23498191553754,1790087477.302353,1790087477.306267,0,-588.17,570.70,-0.99546,0.886
23498191617281,1790087477.310788,1790087477.314826,0,-589.37,570.83,-0.99838,0.826
23498191626944,1790087477.319250,1790087477.323653,0,-590.25,570.95,-1.00633,0.798
23498191633847,1790087477.327686,1790087477.331635,0,-592.04,571.51,-1.01431,0.794
23498193649381,1790087477.336140,1790087477.340179,0,-594.26,571.29,-1.02457,0.861
23498193681818,1790087477.344580,1790087477.348723,0,-595.38,572.16,-1.04681,0.837
23498193690311,1790087477.353103,1790087477.357702,0,-597.74,572.70,-1.05975,0.782
23498195343444,1790087477.361501,1790087477.365450,0,-599.30,573.33,-1.05631,0.831
23498195371730,1790087477.369975,1790087477.374039,0,-601.05,573.72,-1.07417,0.848
23498195380544,1790087477.378387,1790087477.382521,0,-602.34,575.63,-1.07606,0.827
23498196857765,1790087477.386836,1790087477.391333,0,-603.37,576.44,-1.08191,0.831
23498196887475,1790087477.395329,1790087477.399733,0,-606.17,575.87,-1.10091,0.898
23498196896439,1790087477.403724,1790087477.407769,0,-607.58,576.83,-1.10635,0.901
23498293732067,1790087477.412202,1790087477.416435,0,-608.58,577.60,-1.09454,0.857
23498293906946,1790087477.420630,1790087477.424867,0,-609.52,577.91,-1.09383,0.844
23498293916999,1790087477.429142,1790087477.433302,0,-611.51,578.04,-1.09762,0.760
23498295567204,1790087477.437594,1790087477.441725,0,-614.10,577.22,-1.10927,0.864
23498295620401,1790087477.445972,1790087477.449962,0,-615.14,577.65,-1.11163,0.848
23498295632109,1790087477.454389,1790087477.458605,0,-616.00,577.84,-1.11678,0.838
23498297331185,1790087477.462887,1790087477.467181,0,-616.80,577.34,-1.11910,0.837
23498297361240,1790087477.471378,1790087477.475504,0,-617.95,577.16,-1.12512,0.866
23498297370833,1790087477.479808,1790087477.483736,0,-620.29,576.07,-1.12505,0.884
23498298444954,1790087477.488263,1790087477.492586,0,-620.79,576.53,-1.12772,0.878
23498298487619,1790087477.496665,1790087477.500957,0,-621.73,576.81,-1.12317,0.825
23498396280701,1790087477.505248,1790087477.509249,0,-621.84,576.81,-1.11890,0.837
23498396340639,1790087477.513583,1790087477.517520,0,-621.93,577.14,-1.11241,0.816
23498396350004,1790087477.522023,1790087477.528293,0,-621.91,576.89,-1.11057,0.819
23498396356914,1790087477.530542,1790087477.534650,0,-621.73,577.10,-1.10210,0.830
23498399243080,1790087477.538939,1790087477.543207,0,-621.37,577.32,-1.09410,0.830
23498399298228,1790087477.547343,1790087477.551284,0,-620.32,577.74,-1.07249,0.761
23498399341188,1790087477.555823,1790087477.562483,0,-619.67,577.12,-1.06278,0.750
23498401634338,1790087477.564557,1790087477.568696,0,-619.18,576.61,-1.04849,0.754
23498401680201,1790087477.572733,1790087477.576709,0,-618.10,577.35,-1.03609,0.759
23498401689930,1790087477.581198,1790087477.586432,0,-617.65,577.22,-1.02670,0.750
23498403202381,1790087477.589636,1790087477.595746,0,-616.65,577.03,-1.01322,0.787
23498403255570,1790087477.598218,1790087477.602523,0,-615.78,577.05,-1.00420,0.857
23498498623096,1790087477.606608,1790087477.610741,0,-615.04,576.93,-0.99513,0.886
23498498709540,1790087477.615032,1790087477.619093,0,-614.09,576.96,-0.97622,0.873
23498498748676,1790087477.623740,1790087477.629582,0,-613.18,575.92,-0.95674,0.882
23498498755187,1790087477.632011,1790087477.636160,0,-612.23,575.49,-0.93682,0.875
23498500879958,1790087477.640355,1790087477.644511,0,-611.48,574.75,-0.92480,0.894
23498500919393,1790087477.648798,1790087477.652673,0,-609.25,574.36,-0.90330,0.849
23498500929806,1790087477.657502,1790087477.662751,0,-607.86,574.19,-0.89982,0.893
23498502895700,1790087477.665732,1790087477.669745,0,-606.63,573.86,-0.86932,0.898
23498502928927,1790087477.674158,1790087477.678076,0,-605.41,573.52,-0.85342,0.930
23498502938979,1790087477.682588,1790087477.686727,0,-603.18,573.53,-0.82753,0.864
23498503838935,1790087477.691378,1790087477.696764,0,-601.36,573.75,-0.81628,0.866
23498503870704,1790087477.699471,1790087477.703580,0,-599.70,573.23,-0.81469,0.862
23498601060600,1790087477.707933,1790087477.712188,0,-598.18,572.99,-0.80107,0.853
23498601143216,1790087477.716389,1790087477.720367,0,-596.60,573.16,-0.77938,0.891
23498601147456,1790087477.725013,1790087477.729549,0,-595.22,573.24,-0.77004,0.884
23498601162910,1790087477.733335,1790087477.737700,0,-594.04,573.40,-0.75933,0.879
23498603297717,1790087477.741711,1790087477.745788,0,-591.51,575.52,-0.76148,0.927
23498603334503,1790087477.750201,1790087477.754138,0,-591.45,574.70,-0.76879,0.866
23498603348078,1790087477.758711,1790087477.763199,0,-591.04,575.88,-0.75958,0.822
23498605030725,1790087477.767108,1790087477.771273,0,-589.76,577.38,-0.75160,0.876
23498605062651,1790087477.775532,1790087477.779501,0,-589.63,577.79,-0.75144,0.848
23498605072266,1790087477.783955,1790087477.787848,0,-589.39,578.73,-0.75462,0.852
23498606349124,1790087477.792560,1790087477.796836,0,-590.05,579.37,-0.75738,0.840
23498606379119,1790087477.800890,1790087477.805073,0,-590.19,579.82,-0.76598,0.880
23498703491273,1790087477.809338,1790087477.813493,0,-589.31,581.95,-0.75723,0.794
23498703548076,1790087477.817773,1790087477.821673,0,-589.25,582.11,-0.75965,0.804
23498703573328,1790087477.826336,1790087477.830494,0,-588.88,583.10,-0.76221,0.823
23498703580557,1790087477.834691,1790087477.838854,0,-588.99,583.61,-0.76515,0.815
23498706032485,1790087477.843147,1790087477.847073,0,-588.88,584.00,-0.77183,0.828
23498706065115,1790087477.851569,1790087477.855609,0,-588.33,584.51,-0.78504,0.871
23498706074417,1790087477.860046,1790087477.864493,0,-588.59,584.44,-0.78838,0.855
23498706081422,1790087477.868499,1790087477.872736,0,-588.75,584.26,-0.80718,0.891
23498707902273,1790087477.876938,1790087477.880872,0,-588.67,583.97,-0.81448,0.872
23498707933577,1790087477.885375,1790087477.889315,0,-588.77,583.54,-0.82221,0.863
23498707958488,1790087477.893899,1790087477.897805,0,-588.90,583.33,-0.83036,0.856
23498708862330,1790087477.902288,1790087477.906229,0,-589.11,583.05,-0.83144,0.820
23498805713388,1790087477.910728,1790087477.914787,0,-589.69,582.72,-0.83430,0.821
23498805762405,1790087477.919141,1790087477.923144,0,-589.60,583.33,-0.83895,0.822
23498805771170,1790087477.927663,1790087477.931922,0,-589.94,583.61,-0.84780,0.829
23498805800259,1790087477.936084,1790087477.940353,0,-590.27,584.03,-0.85473,0.849
23498808320793,1790087477.944454,1790087477.948471,0,-591.38,583.39,-0.86822,0.827
23498808367077,1790087477.952954,1790087477.956868,0,-591.96,583.94,-0.87475,0.812
23498808376302,1790087477.961493,1790087477.965560,0,-591.93,584.69,-0.87267,0.836
23498808383179,1790087477.969886,1790087477.973855,0,-592.81,584.66,-0.88391,0.816
23498810542543,1790087477.978328,1790087477.982220,0,-593.51,585.68,-0.89141,0.806
23498810575868,1790087477.986768,1790087477.990722,0,-593.46,586.45,-0.90511,0.819
23498810595935,1790087477.995142,1790087477.999333,0,-593.87,586.88,-0.90796,0.768
23498810604875,1790087478.003656,1790087478.007578,0,-594.23,586.59,-0.92325,0.786
23498908494466,1790087478.012105,1790087478.015991,0,-595.00,586.63,-0.92791,0.867
