# vision_rec team=blue id=15 addr=224.5.23.2:10006
arrival_mono_ns,t_capture_s,t_sent_s,camera,x_mm,y_mm,theta_rad,confidence
23530754997860,1790087509.907731,1790087509.911795,0,-614.43,482.76,-1.26511,0.835
23530756676559,1790087509.916188,1790087509.920500,0,-614.52,482.76,-1.26117,0.838
23530756706392,1790087509.924846,1790087509.928905,0,-614.48,482.64,-1.26671,0.842
23530756714452,1790087509.933057,1790087509.937356,0,-614.31,482.89,-1.26404,0.843
23530758193832,1790087509.941526,1790087509.945726,0,-614.27,482.77,-1.26445,0.846
23530758224643,1790087509.950003,1790087509.954007,0,-614.32,482.67,-1.26477,0.858
23530758234614,1790087509.958519,1790087509.962679,0,-614.41,482.71,-1.26395,0.850
23530854230330,1790087509.966848,1790087509.970964,0,-614.33,482.79,-1.26541,0.851
23530856872187,1790087509.975304,1790087509.979463,0,-614.31,482.76,-1.26584,0.852
23530856897912,1790087509.983724,1790087509.987699,0,-614.17,482.87,-1.27029,0.856
23530856906267,1790087509.992331,1790087509.996214,0,-614.31,482.69,-1.26458,0.853
23530856915247,1790087510.000657,1790087510.004856,0,-614.36,482.95,-1.26537,0.844
23530859256208,1790087510.009138,1790087510.013284,0,-614.40,482.86,-1.26186,0.848
23530859270591,1790087510.017521,1790087510.021799,0,-614.44,482.84,-1.26331,0.841
23530859295967,1790087510.026126,1790087510.030338,0,-614.29,482.74,-1.26761,0.851
23530859301779,1790087510.034414,1790087510.038576,0,-614.22,482.83,-1.26781,0.855
23530861113840,1790087510.043522,1790087510.048184,0,-614.32,482.74,-1.26497,0.852
23530861124936,1790087510.051348,1790087510.055499,0,-614.22,482.53,-1.26683,0.863
23530861131423,1790087510.059950,1790087510.064272,0,-614.24,482.66,-1.26717,0.855
23530958501566,1790087510.068266,1790087510.072782,0,-614.30,482.78,-1.26357,0.849
23530958565130,1790087510.076728,1790087510.080936,0,-614.35,482.81,-1.26363,0.845
23530958596331,1790087510.085178,1790087510.089165,0,-614.45,482.96,-1.27006,0.843
23530960165584,1790087510.093558,1790087510.097608,0,-614.55,482.59,-1.26462,0.840
23530960181492,1790087510.102112,1790087510.106412,0,-614.31,482.82,-1.26734,0.855
23530960189496,1790087510.110491,1790087510.114688,0,-614.32,482.72,-1.26370,0.853
23530961765585,1790087510.118958,1790087510.123101,0,-614.26,482.84,-1.26427,0.845
23530961785898,1790087510.127420,1790087510.131469,0,-614.38,482.70,-1.26494,0.843
23530961790251,1790087510.135859,1790087510.140216,0,-614.34,482.83,-1.26572,0.849
23530963994649,1790087510.144318,1790087510.148716,0,-614.39,482.70,-1.26501,0.844
23530964048982,1790087510.152724,1790087510.156807,0,-614.38,482.70,-1.26218,0.845
23530964061108,1790087510.161144,1790087510.165622,0,-614.16,482.71,-1.26409,0.864
23530966029150,1790087510.169627,1790087510.173623,0,-614.44,482.71,-1.26608,0.851
23531061080793,1790087510.194970,1790087510.199159,0,-614.37,482.80,-1.26859,0.838
23531061977811,1790087510.203460,1790087510.207627,0,-614.27,482.75,-1.26298,0.848
23531062026325,1790087510.211910,1790087510.215927,0,-614.39,482.53,-1.26330,0.842
23531063697022,1790087510.220382,1790087510.224574,0,-614.30,482.66,-1.26599,0.848
23531063734283,1790087510.228778,1790087510.232952,0,-614.39,482.76,-1.26579,0.851
23531063752715,1790087510.237235,1790087510.241669,0,-614.18,482.69,-1.26510,0.855
23531065502933,1790087510.245677,1790087510.249780,0,-614.23,482.74,-1.26432,0.857
23531065527201,1790087510.254152,1790087510.258413,0,-614.37,482.59,-1.26545,0.853
23531065532701,1790087510.262545,1790087510.266501,0,-614.39,482.76,-1.26345,0.841
23531066032272,1790087510.271080,1790087510.274947,0,-614.24,482.53,-1.26452,0.859
23531162590371,1790087510.279468,1790087510.283476,0,-614.23,482.25,-1.26513,0.855
23531162651369,1790087510.287933,1790087510.292174,0,-613.96,482.25,-1.26487,0.862
23531164432418,1790087510.296494,1790087510.300486,0,-614.27,481.90,-1.26585,0.854
23531164467284,1790087510.304836,1790087510.308756,0,-614.15,482.20,-1.26418,0.859
23531164477064,1790087510.313332,1790087510.317287,0,-614.05,481.79,-1.26945,0.865
23531166048687,1790087510.321745,1790087510.326513,0,-614.09,481.80,-1.26620,0.866
23531166081662,1790087510.330116,1790087510.334189,0,-614.18,482.18,-1.26659,0.852
23531166089445,1790087510.338632,1790087510.342684,0,-614.06,481.54,-1.26887,0.865
23531167817108,1790087510.347103,1790087510.351168,0,-614.14,481.27,-1.26891,0.871
23531167831220,1790087510.355544,1790087510.360197,0,-614.16,481.69,-1.27081,0.844
23531167839212,1790087510.363961,1790087510.368202,0,-614.28,481.70,-1.27091,0.849
23531170337712,1790087510.372403,1790087510.376595,0,-614.14,481.93,-1.27042,0.849
23531265601846,1790087510.380890,1790087510.384798,0,-614.26,481.37,-1.26968,0.848
23531265656393,1790087510.389326,1790087510.393428,0,-614.25,481.54,-1.27590,0.847
23531265664469,1790087510.397741,1790087510.401548,0,-614.08,481.66,-1.26916,0.864
23531266513112,1790087510.406230,1790087510.410413,0,-614.03,481.87,-1.27165,0.862
23531266542936,1790087510.414697,1790087510.418751,0,-614.28,481.49,-1.27066,0.865
23531269010658,1790087510.423147,1790087510.429251,0,-614.21,481.84,-1.26978,0.840
23531269037375,1790087510.431535,1790087510.435394,0,-614.19,481.83,-1.26707,0.851
23531269045160,1790087510.439985,1790087510.443997,0,-614.19,482.20,-1.26765,0.850
23531270611659,1790087510.448488,1790087510.452772,0,-613.90,481.66,-1.27096,0.870
23531270639373,1790087510.456914,1790087510.463280,0,-614.17,481.39,-1.26666,0.861
23531270648600,1790087510.465434,1790087510.469471,0,-613.96,481.27,-1.27076,0.879
23531270852186,1790087510.473810,1790087510.477987,0,-613.97,481.60,-1.27198,0.870
23531367454548,1790087510.482284,1790087510.486223,0,-614.02,481.15,-1.27067,0.871
23531367562556,1790087510.490728,1790087510.497008,0,-613.75,480.59,-1.27176,0.888
23531367566648,1790087510.499263,1790087510.503532,0,-613.84,479.76,-1.27480,0.884
23531369107254,1790087510.507607,1790087510.511540,0,-613.75,478.97,-1.27539,0.881
23531369144100,1790087510.516068,1790087510.520265,0,-613.53,478.49,-1.29020,0.867
23531370934987,1790087510.524710,1790087510.530898,0,-613.08,477.29,-1.29160,0.859
23531370965878,1790087510.533103,1790087510.537259,0,-613.02,476.49,-1.28985,0.856
23531370976802,1790087510.541401,1790087510.545463,0,-613.66,474.80,-1.27326,0.823
23531372713811,1790087510.549900,1790087510.553933,0,-613.31,473.84,-1.27512,0.814
23531372740062,1790087510.558559,1790087510.563740,0,-613.65,472.30,-1.28635,0.818
23531372748544,1790087510.566739,1790087510.570879,0,-612.98,471.45,-1.29448,0.859
23531372806688,1790087510.575220,1790087510.579276,0,-612.27,470.80,-1.29341,0.822
23531470935387,1790087510.583683,1790087510.587804,0,-612.62,468.90,-1.28590,0.831
23531471257877,1790087510.592510,1790087510.597898,0,-611.92,467.58,-1.28516,0.922
23531471266783,1790087510.600543,1790087510.604856,0,-611.66,465.98,-1.29476,0.907
23531473142272,1790087510.609003,1790087510.613251,0,-610.58,465.03,-1.28985,0.907
23531473171892,1790087510.617491,1790087510.621600,0,-610.12,462.57,-1.26477,0.913
23531474884586,1790087510.626141,1790087510.630739,0,-609.43,460.84,-1.27333,0.797
23531474924845,1790087510.634332,1790087510.638269,0,-609.82,458.36,-1.27142,0.907
23531474938435,1790087510.643580,1790087510.647801,0,-608.22,456.17,-1.26773,0.828
23531476695286,1790087510.651279,1790087510.655641,0,-607.26,454.46,-1.27608,0.874
23531476751313,1790087510.659767,1790087510.664433,0,-607.23,451.24,-1.28338,0.891
23531476773117,1790087510.668137,1790087510.672488,0,-606.67,448.83,-1.26793,0.839
23531573401479,1790087510.676598,1790087510.680761,0,-606.14,446.46,-1.28603,0.818
23531573459731,1790087510.685065,1790087510.689174,0,-605.74,444.74,-1.29005,0.880
23531573468597,1790087510.693658,1790087510.698089,0,-605.63,441.74,-1.27854,0.923
23531573474554,1790087510.701934,1790087510.706190,0,-604.64,439.36,-1.29568,0.894
23531573493603,1790087510.710395,1790087510.714393,0,-602.52,436.33,-1.26230,0.898
23531575973021,1790087510.718832,1790087510.722828,0,-601.90,433.77,-1.28086,0.870
23531576025294,1790087510.727409,1790087510.731475,0,-600.76,430.69,-1.26946,0.873
23531576039910,1790087510.735709,1790087510.739611,0,-599.83,427.82,-1.26794,0.882
23531576049631,1790087510.744197,1790087510.748444,0,-598.86,425.19,-1.29288,0.914
23531577628671,1790087510.752642,1790087510.756884,0,-596.20,422.24,-1.26839,0.896
23531577659969,1790087510.761286,1790087510.765338,0,-595.28,419.14,-1.28648,0.849
23531577667875,1790087510.769517,1790087510.773567,0,-593.79,415.47,-1.25631,0.882
23531578358155,1790087510.777979,1790087510.782344,0,-592.68,411.91,-1.28224,0.861
23531674812287,1790087510.786409,1790087510.790565,0,-589.82,409.40,-1.25937,0.847
23531674921975,1790087510.795006,1790087510.799177,0,-588.27,405.91,-1.25625,0.813
23531674943146,1790087510.803335,1790087510.807731,0,-587.24,402.05,-1.25451,0.840
23531676114451,1790087510.811780,1790087510.815870,0,-585.25,399.19,-1.28079,0.887
23531676141020,1790087510.820254,1790087510.824381,0,-582.10,395.51,-1.25217,0.898
23531677770662,1790087510.828636,1790087510.832524,0,-580.34,392.23,-1.27105,0.864
23531677803950,1790087510.837141,1790087510.841406,0,-577.95,388.79,-1.25994,0.892
23531677813443,1790087510.845561,1790087510.849729,0,-575.00,385.22,-1.23969,0.838
23531679603866,1790087510.854027,1790087510.858280,0,-572.56,381.54,-1.25937,0.941
23531679640223,1790087510.862431,1790087510.866420,0,-570.84,378.39,-1.26183,0.886
23531679652466,1790087510.870923,1790087510.875179,0,-567.50,375.08,-1.25663,0.913
23531680658515,1790087510.879372,1790087510.883451,0,-565.30,371.76,-1.26930,0.934
23531680673285,1790087510.887855,1790087510.891942,0,-561.69,368.35,-1.24311,0.894
23531776702780,1790087510.896261,1790087510.900273,0,-559.34,364.85,-1.25296,0.831
23531776778297,1790087510.904722,1790087510.909031,0,-555.25,362.34,-1.23565,0.821
23531778025224,1790087510.913160,1790087510.917675,0,-554.20,359.21,-1.23847,0.832
23531778043259,1790087510.921636,1790087510.925762,0,-550.41,356.58,-1.24030,0.925
23531779779807,1790087510.930037,1790087510.933936,0,-547.91,354.23,-1.23436,0.885
23531779795083,1790087510.938535,1790087510.942657,0,-545.48,350.81,-1.23656,0.875
23531779803774,1790087510.946968,1790087510.951103,0,-542.25,347.77,-1.24357,0.937
23531781933416,1790087510.955446,1790087510.959742,0,-539.75,345.34,-1.23560,0.906
23531781944972,1790087510.963878,1790087510.968201,0,-535.64,342.93,-1.22573,0.931
23531781952264,1790087510.972309,1790087510.976420,0,-533.83,340.73,-1.23580,0.865
23531781959194,1790087510.980727,1790087510.984759,0,-529.07,339.30,-1.22984,0.909
23531879767782,1790087510.989261,1790087510.993717,0,-527.29,337.00,-1.22272,0.855
23531879826209,1790087510.997636,1790087511.001527,0,-524.89,335.21,-1.21366,0.948
23531879834250,1790087511.006121,1790087511.010196,0,-521.81,334.22,-1.21791,0.895
23531881452154,1790087511.014550,1790087511.018814,0,-520.14,331.86,-1.21033,0.894
23531881481952,1790087511.023041,1790087511.027231,0,-516.07,330.32,-1.21093,0.902
23531881490498,1790087511.031458,1790087511.035547,0,-513.61,328.85,-1.21433,0.913
23531882633048,1790087511.039912,1790087511.043956,0,-512.23,326.62,-1.23166,0.931
23531882644385,1790087511.048364,1790087511.052841,0,-508.81,325.86,-1.22670,0.953
23531884386404,1790087511.056802,1790087511.061195,0,-506.70,323.71,-1.22228,0.922
23531884396026,1790087511.065272,1790087511.069462,0,-503.66,323.43,-1.21859,0.937
23531884402603,1790087511.073679,1790087511.077860,0,-500.82,322.88,-1.21713,0.912
23531886651276,1790087511.082176,1790087511.086537,0,-499.29,320.59,-1.22581,0.890
23531982517093,1790087511.090643,1790087511.094832,0,-496.60,320.36,-1.22961,0.925
23531982590239,1790087511.099073,1790087511.103112,0,-494.25,320.24,-1.23011,0.946
23531982599342,1790087511.107493,1790087511.111866,0,-492.17,318.57,-1.23751,0.919
23531982605639,1790087511.115960,1790087511.120453,0,-489.87,318.22,-1.23788,0.900
23531985035956,1790087511.124421,1790087511.128659,0,-486.68,317.70,-1.23456,0.914
23531985080894,1790087511.132841,1790087511.136901,0,-484.96,316.87,-1.23092,0.922
23531985103901,1790087511.141300,1790087511.145679,0,-482.00,316.82,-1.22781,0.943
23531985111080,1790087511.149750,1790087511.153775,0,-480.46,316.32,-1.22852,0.885
23531986776499,1790087511.158267,1790087511.162523,0,-478.16,315.37,-1.22807,0.914
23531986805571,1790087511.166643,1790087511.170775,0,-476.16,315.94,-1.24324,0.939
23531986813275,1790087511.175166,1790087511.179448,0,-473.81,315.52,-1.22880,0.886
23531987997116,1790087511.183527,1790087511.187466,0,-472.69,314.95,-1.24394,0.909
23531988038332,1790087511.191972,1790087511.198032,0,-470.06,314.47,-1.24976,0.968
23532084484287,1790087511.200373,1790087511.204553,0,-467.87,314.08,-1.24932,0.943
23532084535419,1790087511.208914,1790087511.212943,0,-465.39,313.96,-1.25835,0.921
23532084543930,1790087511.217386,1790087511.221735,0,-463.04,313.83,-1.26038,0.960
23532086896422,1790087511.225808,1790087511.232497,0,-460.60,312.97,-1.25159,0.933
23532086926049,1790087511.234300,1790087511.238720,0,-458.72,312.28,-1.27360,0.922
23532086934763,1790087511.242689,1790087511.246713,0,-457.22,311.75,-1.26731,0.904
23532087038269,1790087511.251170,1790087511.255541,0,-453.70,311.41,-1.26957,0.897
23532088696303,1790087511.259536,1790087511.265665,0,-451.72,310.00,-1.28446,0.930
23532088725247,1790087511.268028,1790087511.272378,0,-448.46,308.22,-1.26517,0.909
23532088733835,1790087511.276473,1790087511.280831,0,-446.68,307.93,-1.26849,0.913
23532091259486,1790087511.284936,1790087511.289382,0,-444.21,306.82,-1.28842,0.939
23532187354320,1790087511.293630,1790087511.298697,0,-441.04,306.17,-1.28296,0.930
23532187414058,1790087511.301834,1790087511.305907,0,-438.50,304.92,-1.28998,0.921
23532187422693,1790087511.310304,1790087511.314477,0,-437.29,303.31,-1.28543,0.942
23532187429510,1790087511.318713,1790087511.323175,0,-434.86,303.35,-1.27136,0.949
23532188645713,1790087511.327481,1790087511.333792,0,-431.71,303.00,-1.27971,0.921
23532188680031,1790087511.335597,1790087511.339783,0,-429.46,302.94,-1.26912,0.927
23532189954370,1790087511.344081,1790087511.348229,0,-426.64,301.79,-1.25664,0.915
23532189988470,1790087511.352498,1790087511.356472,0,-425.14,300.88,-1.23797,0.914
23532191958277,1790087511.361295,1790087511.366531,0,-422.15,300.69,-1.23681,0.930
23532191994788,1790087511.369431,1790087511.373780,0,-419.82,300.13,-1.22805,0.935
23532192011313,1790087511.377877,1790087511.382165,0,-418.10,298.77,-1.22409,0.941
23532192018525,1790087511.386348,1790087511.390696,0,-414.80,298.54,-1.22552,0.977
23532192995109,1790087511.395092,1790087511.400032,0,-412.71,297.39,-1.22027,0.926
23532289652777,1790087511.403297,1790087511.407497,0,-410.63,297.15,-1.20852,0.915
23532289707614,1790087511.411676,1790087511.415733,0,-406.72,296.52,-1.21399,0.925
23532289716061,1790087511.420124,1790087511.424508,0,-404.60,295.99,-1.21057,0.947
23532291311677,1790087511.428597,1790087511.433323,0,-402.02,294.64,-1.22732,0.953
23532291370745,1790087511.437005,1790087511.441218,0,-399.56,293.82,-1.23547,0.973
23532292391960,1790087511.445479,1790087511.449520,0,-396.10,292.50,-1.25445,0.889
23532292434292,1790087511.453924,1790087511.458075,0,-393.33,292.09,-1.25405,0.967
23532292441601,1790087511.462456,1790087511.466630,0,-390.50,291.06,-1.27745,0.940
23532293952560,1790087511.470815,1790087511.475249,0,-388.12,290.99,-1.28667,0.967
23532293974612,1790087511.479254,1790087511.483656,0,-384.18,290.97,-1.28205,0.948
23532293980814,1790087511.487682,1790087511.491940,0,-382.31,289.31,-1.29844,0.951
23532392058269,1790087511.496337,1790087511.500651,0,-377.59,288.68,-1.29663,0.936
23532392112687,1790087511.504633,1790087511.508631,0,-374.69,288.05,-1.30131,0.953
23532392120244,1790087511.513072,1790087511.517420,0,-371.34,287.59,-1.28447,0.980
23532392126610,1790087511.521516,1790087511.525607,0,-368.90,287.77,-1.29025,0.964
23532393337395,1790087511.530087,1790087511.534674,0,-364.76,287.32,-1.28130,0.961
23532393348156,1790087511.538386,1790087511.542439,0,-362.69,286.10,-1.28044,0.911
23532395111183,1790087511.546871,1790087511.551069,0,-357.86,286.04,-1.27773,0.979
23532395172182,1790087511.555347,1790087511.559745,0,-355.30,285.44,-1.26462,0.912
23532395181677,1790087511.563867,1790087511.567935,0,-351.26,286.12,-1.26193,0.954
23532397649826,1790087511.572216,1790087511.576430,0,-347.95,286.66,-1.24093,0.961
23532397680847,1790087511.580642,1790087511.584849,0,-345.53,286.57,-1.23024,0.960
23532397751341,1790087511.589104,1790087511.593616,0,-342.34,286.23,-1.23177,0.953
23532399391555,1790087511.597523,1790087511.601382,0,-338.42,286.50,-1.22537,0.960
23532399404116,1790087511.606009,1790087511.609976,0,-333.87,286.59,-1.22372,0.978
23532494083987,1790087511.622921,1790087511.627487,0,-326.76,287.31,-1.22398,0.980
23532494160649,1790087511.631340,1790087511.635308,0,-323.97,287.41,-1.21891,0.951
23532496635563,1790087511.639831,1790087511.643977,0,-320.21,287.76,-1.22596,0.946
23532496657491,1790087511.648260,1790087511.652384,0,-316.18,287.47,-1.22759,0.951
23532496661560,1790087511.656694,1790087511.660708,0,-312.19,287.71,-1.23425,0.983
23532496665154,1790087511.665091,1790087511.669342,0,-308.31,288.41,-1.24523,0.956
23532498397379,1790087511.673538,1790087511.677762,0,-304.47,288.96,-1.25550,0.954
23532498412664,1790087511.682060,1790087511.686217,0,-301.07,289.34,-1.26718,0.966
23532498420493,1790087511.690475,1790087511.694610,0,-296.71,289.85,-1.27688,0.971
23532499684978,1790087511.698937,1790087511.703008,0,-292.79,289.76,-1.28785,0.972
23532499695303,1790087511.707385,1790087511.711707,0,-289.26,290.65,-1.29428,0.953
23532596770386,1790087511.724338,1790087511.728593,0,-281.90,292.69,-1.29460,0.882
23532596840183,1790087511.732689,1790087511.736596,0,-277.39,293.71,-1.28333,0.990
23532599335475,1790087511.741181,1790087511.745129,0,-273.72,294.68,-1.28201,0.982
23532599372175,1790087511.749637,1790087511.753765,0,-270.00,295.28,-1.27801,0.969
23532599383215,1790087511.758095,1790087511.762468,0,-267.04,296.62,-1.25995,0.976
23532599391375,1790087511.766502,1790087511.770686,0,-263.34,298.48,-1.26807,0.949
23532601046934,1790087511.774987,1790087511.779094,0,-260.27,299.77,-1.25032,0.967
23532601076615,1790087511.783411,1790087511.787444,0,-257.22,300.43,-1.23403,0.958
23532601085229,1790087511.791877,1790087511.796120,0,-253.62,301.11,-1.21956,0.959
23532601863234,1790087511.800322,1790087511.804399,0,-249.60,302.50,-1.19977,0.973
23532601889944,1790087511.808788,1790087511.813154,0,-247.32,304.14,-1.20569,0.933
23532698810701,1790087511.817235,1790087511.821536,0,-243.65,305.40,-1.18471,0.959
23532698868932,1790087511.825679,1790087511.829847,0,-241.01,306.82,-1.18668,0.974
23532699730347,1790087511.834166,1790087511.838364,0,-237.29,308.43,-1.18255,0.986
23532699742124,1790087511.842593,1790087511.846685,0,-234.96,309.90,-1.18561,0.976
23532701230309,1790087511.851058,1790087511.855268,0,-231.65,310.93,-1.17754,0.984
23532701275015,1790087511.859528,1790087511.864010,0,-229.36,312.33,-1.18180,0.943
23532701283732,1790087511.867873,1790087511.871931,0,-225.50,314.03,-1.19307,0.967
23532702959864,1790087511.876427,1790087511.880708,0,-223.04,315.86,-1.18987,0.965
23532702971526,1790087511.884826,1790087511.888873,0,-220.50,316.37,-1.20092,0.985
23532702979667,1790087511.893322,1790087511.897568,0,-217.37,318.14,-1.20913,0.964
23532703666858,1790087511.901714,1790087511.905918,0,-215.01,319.60,-1.20808,0.925
23532801233677,1790087511.910192,1790087511.914433,0,-211.47,322.49,-1.20528,0.980
23532801285188,1790087511.918609,1790087511.922542,0,-210.03,323.78,-1.20254,0.960
23532801308099,1790087511.927094,1790087511.931266,0,-207.93,325.06,-1.20426,0.931
23532803048012,1790087511.935459,1790087511.939774,0,-204.64,327.48,-1.19809,0.969
23532803078764,1790087511.943975,1790087511.948322,0,-203.03,329.22,-1.18634,0.964
23532803087343,1790087511.952452,1790087511.956565,0,-201.17,330.75,-1.18673,0.962
23532804185729,1790087511.960877,1790087511.966997,0,-198.37,333.60,-1.16125,0.974
23532804214261,1790087511.969244,1790087511.973230,0,-196.60,335.16,-1.15268,0.969
23532806611189,1790087511.977782,1790087511.981766,0,-195.30,337.86,-1.14990,0.958
23532806638070,1790087511.986268,1790087511.990547,0,-193.13,339.59,-1.12556,0.971
23532806646530,1790087511.994667,1790087512.000836,0,-190.83,342.20,-1.12008,0.981
23532806652543,1790087512.003135,1790087512.007081,0,-189.71,343.83,-1.11643,0.981
23532807574571,1790087512.011555,1790087512.016238,0,-188.75,345.34,-1.10163,0.952
23532903731923,1790087512.020003,1790087512.024734,0,-187.02,348.95,-1.10752,0.985
23532903784440,1790087512.028433,1790087512.034773,0,-185.75,350.66,-1.10332,0.970
23532903793181,1790087512.037048,1790087512.041047,0,-183.37,352.53,-1.09406,0.980
23532904955360,1790087512.045377,1790087512.049603,0,-182.29,354.82,-1.09557,0.981
23532904982629,1790087512.053805,1790087512.057875,0,-180.54,357.06,-1.10188,0.974
23532906619072,1790087512.062501,1790087512.068669,0,-178.29,359.17,-1.11729,0.976
23532906649962,1790087512.070873,1790087512.074939,0,-176.78,361.68,-1.11382,0.981
23532906660538,1790087512.079138,1790087512.083108,0,-175.70,364.21,-1.13174,0.977
23532908504886,1790087512.087615,1790087512.091488,0,-174.01,365.82,-1.13674,0.949
23532908532580,1790087512.096323,1790087512.101743,0,-172.33,368.21,-1.14280,0.972
23532908565188,1790087512.104520,1790087512.108594,0,-170.42,370.85,-1.14479,0.978
23533012432121,1790087512.130117,1790087512.135284,0,-166.19,376.99,-1.19017,0.988
23533012498495,1790087512.138334,1790087512.142680,0,-164.63,379.37,-1.21218,0.987
23533012530591,1790087512.146722,1790087512.150657,0,-163.15,381.81,-1.21012,0.950
23533012537956,1790087512.155203,1790087512.159469,0,-161.59,383.42,-1.21414,0.967
23533012544300,1790087512.163847,1790087512.168498,0,-160.10,386.02,-1.23495,0.897
23533012550563,1790087512.172115,1790087512.176362,0,-158.21,389.09,-1.25003,0.951
23533012556479,1790087512.180526,1790087512.184962,0,-157.68,390.84,-1.26009,0.968
23533012562923,1790087512.189013,1790087512.193003,0,-155.67,393.41,-1.27223,0.932
23533012569078,1790087512.197499,1790087512.202418,0,-154.81,395.87,-1.28384,0.977
23533012575484,1790087512.205916,1790087512.209851,0,-154.04,398.51,-1.30326,0.921
23533012582437,1790087512.214322,1790087512.218537,0,-151.63,402.05,-1.31513,0.973
23533113061631,1790087512.222767,1790087512.226703,0,-150.00,404.08,-1.32735,0.974
23533113150670,1790087512.231420,1790087512.235437,0,-149.23,405.45,-1.33326,0.967
23533113172303,1790087512.239647,1790087512.243591,0,-146.33,409.53,-1.35514,0.984
23533113190874,1790087512.248143,1790087512.252294,0,-145.35,411.19,-1.35950,0.980
23533113207881,1790087512.256563,1790087512.260448,0,-143.59,414.50,-1.37716,0.973
23533113224925,1790087512.265162,1790087512.269065,0,-142.70,416.49,-1.38714,0.978
23533113279814,1790087512.273446,1790087512.277447,0,-140.22,419.56,-1.39503,0.948
23533113295763,1790087512.281924,1790087512.285787,0,-137.80,422.51,-1.39946,0.963
23533113305897,1790087512.290361,1790087512.294274,0,-136.25,424.58,-1.42018,0.979
23533113313175,1790087512.298797,1790087512.303192,0,-135.28,426.70,-1.42997,0.956
23533113335968,1790087512.307289,1790087512.311365,0,-132.58,430.24,-1.42475,0.967
23533215832653,1790087512.315686,1790087512.319610,0,-130.34,432.47,-1.43910,0.963
23533215921881,1790087512.324141,1790087512.328690,0,-128.77,435.87,-1.44405,0.982
23533215930137,1790087512.332676,1790087512.337382,0,-126.68,438.40,-1.45944,0.967
23533215937263,1790087512.341046,1790087512.345135,0,-123.63,440.92,-1.46105,0.966
23533215967884,1790087512.349473,1790087512.353559,0,-121.37,444.03,-1.46984,0.951
23533215974485,1790087512.357946,1790087512.361976,0,-119.23,446.12,-1.46504,0.916
23533215980512,1790087512.366545,1790087512.370883,0,-116.42,449.53,-1.47166,0.956
23533215986619,1790087512.374863,1790087512.378869,0,-113.85,452.27,-1.46601,0.930
23533215993283,1790087512.383303,1790087512.387296,0,-111.56,455.94,-1.46698,0.953
23533215998710,1790087512.391783,1790087512.395856,0,-109.05,458.97,-1.44937,0.981
23533216019646,1790087512.400179,1790087512.404509,0,-106.70,461.33,-1.45556,0.982
23533216026396,1790087512.408648,1790087512.412635,0,-104.32,465.34,-1.44963,0.975
23533323297357,1790087512.417161,1790087512.421454,0,-102.38,467.01,-1.43853,0.974
23533323353377,1790087512.425532,1790087512.429761,0,-98.96,471.09,-1.41664,0.968
23533323361577,1790087512.433950,1790087512.438316,0,-96.71,473.64,-1.42819,0.950
23533323367715,1790087512.442448,1790087512.446411,0,-95.19,477.40,-1.42239,0.984
23533323373945,1790087512.450903,1790087512.455089,0,-93.27,480.03,-1.43409,0.951
23533323380570,1790087512.459331,1790087512.463312,0,-89.63,483.96,-1.41054,0.978
23533323386667,1790087512.467729,1790087512.471913,0,-88.36,486.98,-1.42771,0.957
23533323393059,1790087512.476285,1790087512.480673,0,-85.06,490.90,-1.41429,0.960
23533323399042,1790087512.484707,1790087512.488761,0,-82.78,493.73,-1.42441,0.959
23533323404593,1790087512.493176,1790087512.497714,0,-81.21,497.05,-1.41638,0.980
23533323410166,1790087512.501557,1790087512.505792,0,-79.25,499.76,-1.44288,0.959
23533323415618,1790087512.510070,1790087512.514080,0,-75.81,503.85,-1.43385,0.985
23533323435370,1790087512.518481,1790087512.522453,0,-74.61,506.66,-1.45018,0.971
23533323441994,1790087512.526931,1790087512.531172,0,-72.14,511.03,-1.44668,0.971
23533414727813,1790087512.535403,1790087512.539480,0,-70.18,513.69,-1.45346,0.972
23533426763489,1790087512.543839,1790087512.547895,0,-68.18,517.27,-1.44242,0.988
23533426810912,1790087512.552276,1790087512.556207,0,-67.13,520.33,-1.44017,0.958
23533426819163,1790087512.560736,1790087512.565125,0,-64.23,524.97,-1.43703,0.979
23533426825527,1790087512.569220,1790087512.573712,0,-63.01,527.32,-1.43153,0.963
23533426831234,1790087512.577660,1790087512.581921,0,-61.56,530.48,-1.42027,0.967
23533426836953,1790087512.586093,1790087512.590045,0,-61.19,533.56,-1.42076,0.970
23533426886090,1790087512.594582,1790087512.598732,0,-59.38,537.27,-1.39133,0.970
23533426892117,1790087512.602940,1790087512.606937,0,-58.60,540.13,-1.37748,0.922
23533426898209,1790087512.611488,1790087512.615996,0,-57.19,544.29,-1.36510,0.969
23533426903798,1790087512.619885,1790087512.623856,0,-56.52,547.11,-1.34837,0.976
23533426917439,1790087512.628343,1790087512.632443,0,-56.29,550.30,-1.34433,0.977
23533524192790,1790087512.704410,1790087512.708738,0,-52.71,579.71,-1.17734,0.939
23533524280137,1790087512.712863,1790087512.716864,0,-52.70,583.84,-1.15468,0.932
23533524288677,1790087512.721300,1790087512.725318,0,-53.52,587.12,-1.13551,0.947
23533721330202,1790087512.839569,1790087512.843781,0,-60.52,622.08,-1.01685,0.933
23533938200173,1790087513.042356,1790087513.046291,0,-89.66,675.28,-1.14387,0.939
23533938284359,1790087513.050805,1790087513.054826,0,-90.62,677.92,-1.15052,0.917
