# raven trajpoc id=15 t0_ns=23494536290259
t_ns,visible,pose_x_mm,pose_y_mm,pose_theta_rad,est_vx_mm_s,est_vy_mm_s,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s
23497390426565,1,-537.97,501.06,-0.95960,-93.6,181.6,-541.35,512.72,-0.93796,-118.3,161.3,-68.5,192.6,-1.2595
23497406577883,1,-537.97,501.06,-0.95960,-93.6,181.6,-543.26,515.32,-0.93796,-118.3,161.3,-90.5,222.4,-1.3637
23497422691033,1,-537.97,501.06,-0.95960,-93.6,181.6,-545.17,517.92,-0.93796,-118.3,161.3,-106.4,242.5,-1.3703
23497438779747,1,-537.97,501.06,-0.95960,-93.6,181.6,-547.07,520.52,-0.93796,-118.3,161.3,-129.6,234.4,-1.3703
23497454941486,1,-537.97,501.06,-0.95960,-93.6,181.6,-548.98,523.12,-0.93796,-118.3,161.3,-131.9,237.3,-1.3703
23497471104483,1,-537.97,501.06,-0.95960,-93.6,181.6,-550.90,525.73,-0.93796,-118.3,161.3,-136.9,243.4,-1.3703
23497487254836,1,-550.74,516.21,-0.96066,-147.7,182.3,-552.81,528.33,-0.93796,-118.3,161.3,-170.7,155.0,1.3703
23497503431565,1,-550.74,516.21,-0.96066,-147.7,182.3,-554.72,530.94,-0.93796,-118.3,161.3,-144.4,176.1,1.3703
23497519570153,1,-550.74,516.21,-0.96066,-147.7,182.3,-556.63,533.55,-0.93796,-118.3,161.3,-164.9,204.6,1.3703
23497535717277,1,-550.74,516.21,-0.96066,-147.7,182.3,-558.54,536.15,-0.93796,-118.3,161.3,-186.4,234.6,1.3703
23497551842763,1,-550.74,516.21,-0.96066,-147.7,182.3,-560.45,538.75,-0.93796,-118.3,161.3,-221.5,283.3,1.3703
23497567986595,1,-550.74,516.21,-0.96066,-147.7,182.3,-562.36,541.35,-0.93796,-118.3,161.3,-218.3,285.9,1.3703
23497584121555,1,-566.96,539.54,-0.97882,-166.9,172.1,-564.26,543.96,-0.93796,-118.3,161.3,-26.6,78.2,-1.1621
23497600259110,1,-566.96,539.54,-0.97882,-166.9,172.1,-566.17,546.56,-0.93796,-118.3,161.3,-46.3,135.1,0.7316
23497616365527,1,-566.96,539.54,-0.97882,-166.9,172.1,-568.08,549.16,-0.93796,-118.3,161.3,-54.8,161.0,0.6689
23497632488714,1,-566.96,539.54,-0.97882,-166.9,172.1,-569.99,551.76,-0.93796,-118.3,161.3,-53.9,149.2,0.6062
23497648619657,1,-566.96,539.54,-0.97882,-166.9,172.1,-571.89,554.36,-0.93796,-118.3,161.3,-47.5,141.4,0.5434
23497664741988,1,-566.96,539.54,-0.97882,-166.9,172.1,-573.80,556.96,-0.93796,-118.3,161.3,-47.5,141.4,0.5434
23497680855735,1,-569.68,543.59,-0.98622,-185.6,222.5,-575.71,559.56,-0.93796,-118.3,161.3,-177.6,228.3,0.9317
23497697016166,1,-582.21,558.81,-0.94799,-88.8,138.5,-577.62,562.16,-0.93796,-118.3,161.3,-177.6,228.3,0.9317
23497713145563,1,-582.21,558.81,-0.94799,-88.8,138.5,-579.53,564.76,-0.93796,-118.3,161.3,3.8,-4.8,-0.1988
23497729253033,1,-582.21,558.81,-0.94799,-88.8,138.5,-581.43,567.36,-0.93796,-117.9,160.8,12.3,-16.8,-0.2679
23497745375341,1,-582.21,558.81,-0.94799,-88.8,138.5,-583.30,569.90,-0.93796,-111.3,151.7,-0.9,6.0,-0.3370
23497761515537,1,-582.21,558.81,-0.94799,-88.8,138.5,-585.04,572.28,-0.93796,-101.7,138.6,-8.7,20.1,-0.4061
23497777635843,1,-582.21,558.81,-0.94799,-88.8,138.5,-586.63,574.45,-0.93796,-92.4,126.0,-0.5,5.2,-0.4752
23497793784953,1,-595.92,576.17,-0.84954,-147.5,155.6,-588.07,576.41,-0.93796,-82.8,112.9,-1.9,8.6,-0.5443
23497809951339,1,-595.92,576.17,-0.84954,-147.5,155.6,-589.36,578.16,-0.93796,-73.2,99.8,24.4,2.0,0.5517
23497826155461,1,-595.92,576.17,-0.84954,-147.5,155.6,-590.49,579.71,-0.93796,-63.9,87.2,44.4,-24.1,0.4301
23497842283620,1,-595.92,576.17,-0.84954,-147.5,155.6,-591.46,581.04,-0.93796,-54.3,74.1,56.0,-30.0,0.3085
23497858423793,1,-595.92,576.17,-0.84954,-147.5,155.6,-592.28,582.15,-0.93796,-45.1,61.5,107.5,7.9,0.1870
23497874792336,1,-595.92,576.17,-0.84954,-147.5,155.6,-592.96,583.07,-0.93796,-35.5,48.4,107.4,8.0,0.0654
23497890924148,1,-589.43,576.23,-0.87680,32.5,-8.7,-593.47,583.77,-0.93796,-25.9,35.3,107.4,8.1,-0.0562
23497907049348,1,-589.43,576.23,-0.87680,32.5,-8.7,-593.82,584.25,-0.93796,-16.6,22.7,-187.8,20.0,-0.8487
23497923205167,1,-589.43,576.23,-0.87680,32.5,-8.7,-594.02,584.53,-0.93796,-7.0,9.6,-187.8,20.0,-0.9689
23497939385360,1,-589.43,576.23,-0.87680,32.5,-8.7,-594.09,584.62,-0.93796,0.0,0.0,-187.8,20.0,-1.0891
23497955545087,1,-589.43,576.23,-0.87680,32.5,-8.7,-594.09,584.62,-0.93796,0.0,0.0,-187.8,20.0,-1.2093
23497971683188,1,-589.43,576.23,-0.87680,32.5,-8.7,-594.09,584.62,-0.93796,0.0,0.0,-187.8,20.1,-1.3007
23497987833933,1,-588.04,574.36,-0.89387,70.8,-25.4,-594.09,584.62,-0.93796,0.0,0.0,-187.8,20.1,-1.3007
23498003968178,1,-581.81,570.51,-0.87945,100.8,-21.8,-594.09,584.62,-0.93796,0.0,0.0,92.5,123.7,0.1775
23498020102903,1,-581.81,570.51,-0.87945,100.8,-21.8,-594.09,584.62,-0.93796,0.0,0.0,92.5,123.7,0.1775
23498036203693,1,-581.81,570.51,-0.87945,100.8,-21.8,-594.09,584.62,-0.93796,0.0,0.0,92.6,123.7,0.1775
23498052309337,1,-581.81,570.51,-0.87945,100.8,-21.8,-594.09,584.62,-0.93796,0.0,0.0,92.6,123.7,0.1775
23498068419117,1,-581.81,570.51,-0.87945,100.8,-21.8,-594.09,584.62,-0.93796,0.0,0.0,92.6,123.7,0.1775
23498084535786,1,-581.81,570.51,-0.87945,100.8,-21.8,-594.09,584.62,-0.93796,0.0,0.0,92.6,123.7,0.1775
23498100654580,1,-587.52,569.89,-0.93113,-139.4,37.1,-594.09,584.62,-0.93796,0.0,0.0,-92.9,-109.6,-0.8068
23498116783417,1,-587.52,569.89,-0.93113,-139.4,37.1,-594.09,584.62,-0.93796,0.0,0.0,-93.0,-109.6,-0.8190
23498132896414,1,-587.52,569.89,-0.93113,-139.4,37.1,-594.09,584.62,-0.93796,0.0,0.0,-93.0,-109.6,-0.8312
23498149080406,1,-587.52,569.89,-0.93113,-139.4,37.1,-594.09,584.62,-0.93796,0.0,0.0,-93.0,-109.6,-0.8434
23498165205278,1,-587.52,569.89,-0.93113,-139.4,37.1,-594.09,584.62,-0.93796,0.0,0.0,-93.0,-109.6,-0.8556
23498181330310,1,-587.52,569.89,-0.93113,-139.4,37.1,-594.09,584.62,-0.93796,0.0,0.0,-93.0,-109.6,-0.8678
23498197460933,1,-601.45,576.21,-1.04216,-32.8,106.9,-594.09,584.62,-0.93796,0.0,0.0,96.3,119.0,0.5269
23498213596109,1,-605.17,577.13,-1.06209,-81.4,56.9,-594.09,584.62,-0.93796,0.0,0.0,96.3,119.0,0.5269
23498229743505,1,-605.17,577.13,-1.06209,-81.4,56.9,-594.09,584.62,-0.93796,0.0,0.0,140.5,70.6,1.1146
23498245848256,1,-605.17,577.13,-1.06209,-81.4,56.9,-594.09,584.62,-0.93796,0.0,0.0,140.6,70.4,1.1146
23498261956506,1,-605.17,577.13,-1.06209,-81.4,56.9,-594.09,584.62,-0.93796,0.0,0.0,140.7,70.2,1.1146
23498278008264,1,-605.17,577.13,-1.06209,-81.4,56.9,-594.09,584.62,-0.93796,0.0,0.0,140.7,70.1,1.1146
23498294118076,1,-605.17,577.13,-1.06209,-81.4,56.9,-594.09,584.62,-0.93796,0.0,0.0,140.8,69.9,1.1146
23498310231768,1,-620.74,577.09,-1.11268,-27.1,47.9,-594.09,584.62,-0.93796,0.0,0.0,-111.5,-96.8,0.6603
23498326345901,1,-620.74,577.09,-1.11268,-27.1,47.9,-594.09,584.62,-0.93796,0.0,0.0,182.8,-22.6,1.2765
23498342450007,1,-620.74,577.09,-1.11268,-27.1,47.9,-594.09,584.62,-0.93796,0.0,0.0,182.8,-23.0,1.4408
23498358545715,1,-620.74,577.09,-1.11268,-27.1,47.9,-594.09,584.62,-0.93796,0.0,0.0,182.8,-23.4,1.6050
23498374641393,1,-620.74,577.09,-1.11268,-27.1,47.9,-594.09,584.62,-0.93796,0.0,0.0,182.8,-23.8,1.7693
23498390741312,1,-620.74,577.09,-1.11268,-27.1,47.9,-594.09,584.62,-0.93796,0.0,0.0,182.8,-24.2,1.9336
23498406835852,1,-617.51,576.45,-1.04802,-20.3,-51.8,-594.09,584.62,-0.93796,0.0,0.0,182.8,-24.6,2.0979
23498422947844,1,-617.51,576.45,-1.04802,-20.3,-51.8,-594.09,584.62,-0.93796,0.0,0.0,3.1,129.2,0.4893
23498439009012,1,-617.51,576.45,-1.04802,-20.3,-51.8,-594.09,584.62,-0.93796,0.0,0.0,3.0,129.2,0.4893
23498455103179,1,-617.51,576.45,-1.04802,-20.3,-51.8,-594.09,584.62,-0.93796,0.0,0.0,3.0,129.2,0.4893
23498471207239,1,-617.51,576.45,-1.04802,-20.3,-51.8,-594.09,584.62,-0.93796,0.0,0.0,3.0,129.2,0.4893
23498487311711,1,-617.51,576.45,-1.04802,-20.3,-51.8,-594.09,584.62,-0.93796,0.0,0.0,3.0,129.3,0.4893
23498503422915,1,-603.58,573.61,-0.90935,182.7,-15.5,-594.09,584.62,-0.93796,0.0,0.0,2.9,129.3,0.4893
23498519566057,1,-600.02,573.45,-0.87869,191.1,-5.9,-594.09,584.62,-0.93796,0.0,0.0,-10.7,-152.5,0.1764
23498535755511,1,-600.02,573.45,-0.87869,191.1,-5.9,-594.09,584.62,-0.93796,0.0,0.0,-10.7,-152.5,-0.0093
23498551880320,1,-600.02,573.45,-0.87869,191.1,-5.9,-594.09,584.62,-0.93796,0.0,0.0,-10.8,-152.5,-0.1950
23498568035478,1,-600.02,573.45,-0.87869,191.1,-5.9,-594.09,584.62,-0.93796,0.0,0.0,-10.9,-152.5,-0.3807
23498584189081,1,-600.02,573.45,-0.87869,191.1,-5.9,-594.09,584.62,-0.93796,0.0,0.0,-10.9,-152.5,-0.5664
23498600353132,1,-600.02,573.45,-0.87869,191.1,-5.9,-594.09,584.62,-0.93796,0.0,0.0,-11.0,-152.5,-0.7520
23498616524397,1,-589.76,580.30,-0.77183,3.7,110.5,-594.09,584.62,-0.93796,0.0,0.0,-33.0,141.4,-0.0548
23498632650812,1,-589.76,580.30,-0.77183,3.7,110.5,-594.09,584.62,-0.93796,0.0,0.0,-33.1,141.3,-0.3098
23498648803190,1,-589.76,580.30,-0.77183,3.7,110.5,-594.09,584.62,-0.93796,0.0,0.0,-33.2,141.3,-0.5647
23498664935977,1,-589.76,580.30,-0.77183,3.7,110.5,-594.09,584.62,-0.93796,0.0,0.0,-33.3,141.2,-0.8197
23498681091270,1,-589.76,580.30,-0.77183,3.7,110.5,-594.09,584.62,-0.93796,0.0,0.0,-33.4,141.1,-1.0747
23498697215907,1,-589.76,580.30,-0.77183,3.7,110.5,-594.09,584.62,-0.93796,0.0,0.0,-33.4,141.1,-1.0747
23498713314531,1,-588.93,582.30,-0.80496,-7.3,-91.6,-594.09,584.62,-0.93796,0.0,0.0,-33.5,141.1,-1.3297
23498729449694,1,-588.93,582.30,-0.80496,-7.3,-91.6,-594.09,584.62,-0.93796,0.0,0.0,12.9,-147.4,-0.0731
